,index,nltk_function,num_np_calls,np_calls,np_calls_w_args
4719,2389,/sem/logic.py_attempt_BooleanExpression,0,[],[]
4720,2388,/sem/logic.py_make_EqualityExpression,0,[],[]
4721,2387,/sem/logic.py_attempt_EqualityExpression,0,[],[]
4722,2386,/sem/logic.py_handle_open,0,[],[]
4723,2385,/sem/logic.py_make_QuanifiedExpression,0,[],[]
4724,2384,/sem/logic.py_get_QuantifiedExpression_factory,0,[],[]
4725,2383,/sem/logic.py_handle_quant,0,[],[]
4726,2382,/sem/logic.py_get_next_token_variable,0,[],[]
4727,2381,/sem/logic.py_handle_variable,0,[],[]
4728,2380,/sem/logic.py_make_NegatedExpression,0,[],[]
4729,2379,/sem/logic.py_handle_negation,0,[],[]
4730,2378,/sem/logic.py_attempt_adjuncts,0,[],[]
4731,2377,/sem/logic.py_process_next_expression,0,[],[]
4732,2376,/sem/logic.py_isvariable,0,[],[]
4733,2375,/sem/logic.py_token,0,[],[]
4734,2374,/sem/logic.py_inRange,0,[],[]
4735,2373,/sem/logic.py_get_all_symbols,0,[],[]
4736,2372,/sem/logic.py_process_quoted_token,0,[],[]
4737,2348,/sem/chat80.py__make_graph,0,[],[]
4738,2346,/sem/chat80.py___repr__,0,[],[]
4739,2302,/sem/evaluate.py_folmodel,0,[],[]
4740,2323,/sem/drt_glue_demo.py__init_canvas,0,[],[]
4741,2321,/sem/drt_glue_demo.py__init_buttons,0,[],[]
4742,2320,/sem/drt_glue_demo.py__init_bindings,0,[],[]
4743,2319,/sem/drt_glue_demo.py__populate_readingListbox,0,[],[]
4744,2318,/sem/drt_glue_demo.py__init_readingListbox,0,[],[]
4745,2317,/sem/drt_glue_demo.py__init_exampleListbox,0,[],[]
4746,2316,/sem/drt_glue_demo.py__init_fonts,0,[],[]
4747,2315,/sem/drt_glue_demo.py__init_glue,0,[],[]
4748,2314,/sem/drt_glue_demo.py___init__,0,[],[]
4749,2313,/sem/util.py_demo,0,[],[]
4750,2312,/sem/util.py_demo_legacy_grammar,0,[],[]
4751,2311,/sem/util.py_read_sents,0,[],[]
4752,2310,/sem/util.py_demo_model0,0,[],[]
4753,2309,/sem/util.py_evaluate_sents,0,[],[]
4754,2308,/sem/util.py_interpret_sents,0,[],[]
4755,2307,/sem/util.py_root_semrep,0,[],[]
4756,2306,/sem/util.py_parse_sents,0,[],[]
4757,2305,/sem/evaluate.py_demo,0,[],[]
4758,2304,/sem/evaluate.py_satdemo,0,[],[]
4759,2303,/sem/evaluate.py_foldemo,0,[],[]
4760,2322,/sem/drt_glue_demo.py__configure,0,[],[]
4761,2324,/sem/drt_glue_demo.py__init_menubar,0,[],[]
4762,2345,/sem/chat80.py___str__,0,[],[]
4763,2325,/sem/drt_glue_demo.py__redraw,0,[],[]
4764,2344,/sem/chat80.py___init__,0,[],[]
4765,2343,/sem/drt_glue_demo.py_demo,0,[],[]
4766,2342,/sem/drt_glue_demo.py_clear,0,[],[]
4767,2341,/sem/drt_glue_demo.py_draw,0,[],[]
4768,2340,/sem/drt_glue_demo.py___init__,0,[],[]
4769,2339,/sem/drt_glue_demo.py__readingList_store_selection,0,[],[]
4770,2338,/sem/drt_glue_demo.py__readingList_select,0,[],[]
4771,2337,/sem/drt_glue_demo.py__exampleList_store_selection,0,[],[]
4772,2336,/sem/drt_glue_demo.py__exampleList_select,0,[],[]
4773,2335,/sem/drt_glue_demo.py__toggle_remove_duplicates,0,[],[]
4774,2334,/sem/drt_glue_demo.py_resize,0,[],[]
4775,2333,/sem/drt_glue_demo.py_mainloop,0,[],[]
4776,2332,/sem/drt_glue_demo.py_postscript,0,[],[]
4777,2331,/sem/drt_glue_demo.py_about,0,[],[]
4778,2330,/sem/drt_glue_demo.py__select_next_example,0,[],[]
4779,2329,/sem/drt_glue_demo.py_next,0,[],[]
4780,2328,/sem/drt_glue_demo.py__select_previous_example,0,[],[]
4781,2327,/sem/drt_glue_demo.py_prev,0,[],[]
4782,2326,/sem/drt_glue_demo.py_destroy,0,[],[]
4783,2575,/sem/hole.py__formula_tree,0,[],[]
4784,2576,/sem/hole.py___init__,0,[],[]
4785,2577,/sem/hole.py___eq__,0,[],[]
4786,2828,/inference/api.py_print_assumptions,0,[],[]
4787,2826,/inference/api.py_add_assumptions,0,[],[]
4788,2825,/inference/api.py_goal,0,[],[]
4789,2824,/inference/api.py_assumptions,0,[],[]
4790,2823,/inference/api.py___init__,0,[],[]
4791,2822,/inference/api.py_get_model_builder,0,[],[]
4792,2821,/inference/api.py__decorate_model,0,[],[]
4793,2820,/inference/api.py_model,0,[],[]
4794,2819,/inference/api.py_build_model,0,[],[]
4795,2818,/inference/api.py___init__,0,[],[]
4796,2817,/inference/api.py_get_prover,0,[],[]
4797,2816,/inference/api.py_decorate_proof,0,[],[]
4798,2815,/inference/api.py_proof,0,[],[]
4799,2814,/inference/api.py_prove,0,[],[]
4800,2813,/inference/api.py___init__,0,[],[]
4801,2812,/inference/api.py_print_assumptions,0,[],[]
4802,2811,/inference/api.py_goal,0,[],[]
4803,2810,/inference/api.py_assumptions,0,[],[]
4804,2809,/inference/api.py_add_assumptions,0,[],[]
4805,2808,/inference/api.py___init__,0,[],[]
4806,2827,/inference/api.py_retract_assumptions,0,[],[]
4807,2829,/inference/api.py___init__,0,[],[]
4808,2806,/inference/api.py_model,0,[],[]
4809,2830,/inference/api.py_prove,0,[],[]
4810,2849,/inference/resolution.py__attempt_proof,0,[],[]
4811,2848,/inference/resolution.py__prove,0,[],[]
4812,2847,/inference/api.py_result,0,[],[]
4813,2846,/inference/api.py_run,0,[],[]
4814,2845,/inference/api.py___init__,0,[],[]
4815,2844,/inference/api.py_build_model,0,[],[]
4816,2843,/inference/api.py_prove,0,[],[]
4817,2842,/inference/api.py___init__,0,[],[]
4818,2841,/inference/api.py__build_model,0,[],[]
4819,2840,/inference/api.py__prove,0,[],[]
4820,2839,/inference/api.py___init__,0,[],[]
4821,2838,/inference/api.py_get_model_builder,0,[],[]
4822,2837,/inference/api.py__decorate_model,0,[],[]
4823,2836,/inference/api.py_model,0,[],[]
4824,2835,/inference/api.py_build_model,0,[],[]
4825,2834,/inference/api.py___init__,0,[],[]
4826,2833,/inference/api.py_get_prover,0,[],[]
4827,2832,/inference/api.py_decorate_proof,0,[],[]
4828,2831,/inference/api.py_proof,0,[],[]
4829,2807,/inference/api.py_get_model_builder,0,[],[]
4830,2805,/inference/api.py_build_model,0,[],[]
4831,2851,/inference/resolution.py_prove,0,[],[]
4832,2782,/inference/mace.py__call_interpformat,0,[],[]
4833,2780,/inference/mace.py__decorate_model,0,[],[]
4834,2779,/inference/mace.py__make_model_var,0,[],[]
4835,2778,/inference/mace.py__make_relation_tuple,0,[],[]
4836,2777,/inference/mace.py__make_relation_set,0,[],[]
4837,2776,/inference/mace.py__convert2val,0,[],[]
4838,2775,/inference/mace.py_valuation,0,[],[]
4839,2774,/inference/mace.py___init__,0,[],[]
4840,2773,/inference/discourse.py_demo,0,[],[]
4841,2772,/inference/discourse.py_spacer,0,[],[]
4842,2771,/inference/discourse.py_drt_discourse_demo,0,[],[]
4843,2770,/inference/discourse.py_discourse_demo,0,[],[]
4844,2769,/inference/discourse.py_load_fol,0,[],[]
4845,2768,/inference/discourse.py_multiply,0,[],[]
4846,2767,/inference/discourse.py_background,0,[],[]
4847,2766,/inference/discourse.py_add_background,0,[],[]
4848,2765,/inference/discourse.py_models,0,[],[]
4849,2764,/inference/discourse.py__check_consistency,0,[],[]
4850,2763,/inference/discourse.py_expand_threads,0,[],[]
4851,2762,/inference/discourse.py_readings,0,[],[]
4852,2781,/inference/mace.py__transform_output,0,[],[]
4853,2783,/inference/mace.py___init__,0,[],[]
4854,2804,/inference/api.py_get_prover,0,[],[]
4855,2784,/inference/mace.py__build_model,0,[],[]
4856,2803,/inference/api.py_proof,0,[],[]
4857,2802,/inference/api.py_prove,0,[],[]
4858,2801,/inference/api.py_print_assumptions,0,[],[]
4859,2800,/inference/api.py_goal,0,[],[]
4860,2799,/inference/api.py_assumptions,0,[],[]
4861,2798,/inference/api.py_retract_assumptions,0,[],[]
4862,2797,/inference/api.py_add_assumptions,0,[],[]
4863,2796,/inference/api.py__build_model,0,[],[]
4864,2795,/inference/api.py_build_model,0,[],[]
4865,2794,/inference/api.py__prove,0,[],[]
4866,2793,/inference/api.py_prove,0,[],[]
4867,2792,/inference/mace.py_demo,0,[],[]
4868,2791,/inference/mace.py_test_make_relation_set,0,[],[]
4869,2790,/inference/mace.py_test_transform_output,0,[],[]
4870,2789,/inference/mace.py_test_build_model,0,[],[]
4871,2788,/inference/mace.py_test_model_found,0,[],[]
4872,2787,/inference/mace.py_decode_result,0,[],[]
4873,2786,/inference/mace.py_spacer,0,[],[]
4874,2785,/inference/mace.py__call_mace4,0,[],[]
4875,2850,/inference/resolution.py___init__,0,[],[]
4876,2852,/inference/resolution.py_find_answers,0,[],[]
4877,2578,/sem/hole.py___ne__,0,[],[]
4878,2920,/inference/nonmonotonic.py__make_antecedent,0,[],[]
4879,2918,/inference/nonmonotonic.py___getitem__,0,[],[]
4880,2917,/inference/nonmonotonic.py_assumptions,0,[],[]
4881,2916,/inference/nonmonotonic.py_goal,0,[],[]
4882,2915,/inference/nonmonotonic.py_assumptions,0,[],[]
4883,2914,/inference/nonmonotonic.py_get_domain,0,[],[]
4884,2913,/inference/prover9.py_demo,0,[],[]
4885,2912,/inference/prover9.py_spacer,0,[],[]
4886,2911,/inference/prover9.py_test_prove,0,[],[]
4887,2910,/inference/prover9.py_test_convert_to_prover9,0,[],[]
4888,2909,/inference/prover9.py_test_config,0,[],[]
4889,2908,/inference/prover9.py___init__,0,[],[]
4890,2907,/inference/prover9.py__call_prooftrans,0,[],[]
4891,2906,/inference/prover9.py__call_prover9,0,[],[]
4892,2905,/inference/prover9.py_prover9_input,0,[],[]
4893,2904,/inference/prover9.py__prove,0,[],[]
4894,2903,/inference/prover9.py___init__,0,[],[]
4895,2902,/inference/prover9.py__convert_to_prover9,0,[],[]
4896,2901,/inference/prover9.py_convert_to_prover9,0,[],[]
4897,2900,/inference/prover9.py__call,0,[],[]
4898,2919,/inference/nonmonotonic.py__make_unique_signature,0,[],[]
4899,2921,/inference/nonmonotonic.py__make_predicate_dict,0,[],[]
4900,2898,/inference/prover9.py_binary_locations,0,[],[]
4901,2922,/inference/nonmonotonic.py__map_predicates,0,[],[]
4902,2942,/sentiment/util.py_split_train_test,0,[],[]
4903,2941,/sentiment/util.py_output_markdown,0,[],[]
4904,2940,/sentiment/util.py_mark_negation,0,[],[]
4905,2939,/sentiment/util.py_extract_bigram_feats,0,[],[]
4906,2938,/sentiment/util.py_extract_unigram_feats,0,[],[]
4907,2937,/sentiment/util.py_timed,0,[],[]
4908,2936,/sentiment/util.py_timer,0,[],[]
4909,2935,/inference/nonmonotonic.py_demo,0,[],[]
4910,2934,/inference/nonmonotonic.py_print_proof,0,[],[]
4911,2933,/inference/nonmonotonic.py_default_reasoning_demo,0,[],[]
4912,2932,/inference/nonmonotonic.py_combination_prover_demo,0,[],[]
4913,2931,/inference/nonmonotonic.py_closed_world_demo,0,[],[]
4914,2929,/inference/nonmonotonic.py_closed_domain_demo,0,[],[]
4915,2928,/inference/nonmonotonic.py___repr__,0,[],[]
4916,2927,/inference/nonmonotonic.py___str__,0,[],[]
4917,2926,/inference/nonmonotonic.py_validate_sig_len,0,[],[]
4918,2925,/inference/nonmonotonic.py_append_prop,0,[],[]
4919,2924,/inference/nonmonotonic.py_append_sig,0,[],[]
4920,2923,/inference/nonmonotonic.py___init__,0,[],[]
4921,2899,/inference/prover9.py__find_binary,0,[],[]
4922,2897,/inference/prover9.py_prover9_input,0,[],[]
4923,2853,/inference/resolution.py__decorate_clauses,0,[],[]
4924,2874,/inference/resolution.py___init__,0,[],[]
4925,2872,/inference/resolution.py_clausify,0,[],[]
4926,2871,/inference/resolution.py__subsumes_finalize,0,[],[]
4927,2870,/inference/resolution.py__complete_unify_path,0,[],[]
4928,2869,/inference/resolution.py__unify_terms,0,[],[]
4929,2868,/inference/resolution.py__iterate_second,0,[],[]
4930,2867,/inference/resolution.py__iterate_first,0,[],[]
4931,2866,/inference/resolution.py___repr__,0,[],[]
4932,2865,/inference/resolution.py___str__,0,[],[]
4933,2864,/inference/resolution.py_substitute_bindings,0,[],[]
4934,2863,/inference/resolution.py_replace,0,[],[]
4935,2862,/inference/resolution.py_free,0,[],[]
4936,2861,/inference/resolution.py_is_tautology,0,[],[]
4937,2860,/inference/resolution.py___add__,0,[],[]
4938,2859,/inference/resolution.py___sub__,0,[],[]
4939,2858,/inference/resolution.py___getslice__,0,[],[]
4940,2857,/inference/resolution.py_subsumes,0,[],[]
4941,2856,/inference/resolution.py_isSubsetOf,0,[],[]
4942,2855,/inference/resolution.py_unify,0,[],[]
4943,2854,/inference/resolution.py___init__,0,[],[]
4944,2873,/inference/resolution.py__clausify,0,[],[]
4945,2875,/inference/resolution.py___setitem__,0,[],[]
4946,2896,/inference/prover9.py_config_prover9,0,[],[]
4947,2876,/inference/resolution.py___getitem__,0,[],[]
4948,2895,/inference/prover9.py_decorate_proof,0,[],[]
4949,2894,/inference/prover9.py___init__,0,[],[]
4950,2893,/inference/prover9.py_print_assumptions,0,[],[]
4951,2892,/inference/resolution.py_demo,0,[],[]
4952,2891,/inference/resolution.py_test_clausify,0,[],[]
4953,2890,/inference/resolution.py_resolution_test,0,[],[]
4954,2889,/inference/resolution.py_testResolutionProver,0,[],[]
4955,2888,/inference/resolution.py_line,0,[],[]
4956,2887,/inference/resolution.py___add__,0,[],[]
4957,2886,/inference/resolution.py___init__,0,[],[]
4958,2885,/inference/resolution.py___init__,0,[],[]
4959,2884,/inference/resolution.py___init__,0,[],[]
4960,2883,/inference/resolution.py__mgu_var,0,[],[]
4961,2882,/inference/resolution.py_most_general_unification,0,[],[]
4962,2881,/inference/resolution.py___repr__,0,[],[]
4963,2880,/inference/resolution.py___str__,0,[],[]
4964,2879,/inference/resolution.py___len__,0,[],[]
4965,2878,/inference/resolution.py___add__,0,[],[]
4966,2877,/inference/resolution.py___contains__,0,[],[]
4967,2761,/inference/discourse.py__show_threads,0,[],[]
4968,2760,/inference/discourse.py__show_readings,0,[],[]
4969,2759,/inference/discourse.py__construct_threads,0,[],[]
4970,2645,/sem/drt.py__pretty,0,[],[]
4971,2643,/sem/drt.py_fol,0,[],[]
4972,2642,/sem/drt.py___str__,0,[],[]
4973,2641,/sem/drt.py_visit_structured,0,[],[]
4974,2640,/sem/drt.py_visit,0,[],[]
4975,2639,/sem/drt.py__pretty,0,[],[]
4976,2638,/sem/drt.py_fol,0,[],[]
4977,2637,/sem/drt.py___ne__,0,[],[]
4978,2636,/sem/drt.py___eq__,0,[],[]
4979,2635,/sem/drt.py_get_refs,0,[],[]
4980,2634,/sem/drt.py_eliminate_equality,0,[],[]
4981,2633,/sem/drt.py_replace,0,[],[]
4982,2632,/sem/drt.py___init__,0,[],[]
4983,2631,/sem/drt.py_eliminate_equality,0,[],[]
4984,2630,/sem/drt.py__pretty,0,[],[]
4985,2629,/sem/drt.py_get_refs,0,[],[]
4986,2628,/sem/drt.py_fol,0,[],[]
4987,2627,/sem/drt.py_DrtVariableExpression,0,[],[]
4988,2626,/sem/drt.py___str__,0,[],[]
4989,2625,/sem/drt.py___ne__,0,[],[]
4990,2644,/sem/drt.py_get_refs,0,[],[]
4991,2646,/sem/drt.py_alpha_convert,0,[],[]
4992,2623,/sem/drt.py_fol,0,[],[]
4993,2647,/sem/drt.py_fol,0,[],[]
4994,2666,/sem/drt.py__pretty,0,[],[]
4995,2665,/sem/drt.py_fol,0,[],[]
4996,2664,/sem/drt.py___ne__,0,[],[]
4997,2663,/sem/drt.py___eq__,0,[],[]
4998,2662,/sem/drt.py_getOp,0,[],[]
4999,2661,/sem/drt.py_get_refs,0,[],[]
5000,2660,/sem/drt.py_simplify,0,[],[]
5001,2659,/sem/drt.py_eliminate_equality,0,[],[]
5002,2658,/sem/drt.py_replace,0,[],[]
5003,2657,/sem/drt.py___init__,0,[],[]
5004,2656,/sem/drt.py_fol,0,[],[]
5005,2655,/sem/drt.py__pretty_subex,0,[],[]
5006,2654,/sem/drt.py_fol,0,[],[]
5007,2653,/sem/drt.py__pretty_subex,0,[],[]
5008,2652,/sem/drt.py__assemble_pretty,0,[],[]
5009,2651,/sem/drt.py__pretty,0,[],[]
5010,2650,/sem/drt.py_get_refs,0,[],[]
5011,2649,/sem/drt.py_get_refs,0,[],[]
5012,2648,/sem/drt.py__pretty,0,[],[]
5013,2624,/sem/drt.py___eq__,0,[],[]
5014,2622,/sem/drt.py_eliminate_equality,0,[],[]
5015,2758,/inference/discourse.py__construct_readings,0,[],[]
5016,2599,/sem/drt.py_applyto,0,[],[]
5017,2597,/sem/drt.py_make_LambdaExpression,0,[],[]
5018,2596,/sem/drt.py_make_VariableExpression,0,[],[]
5019,2595,/sem/drt.py_make_ApplicationExpression,0,[],[]
5020,2594,/sem/drt.py_make_BooleanExpression,0,[],[]
5021,2593,/sem/drt.py_make_imp_expression,0,[],[]
5022,2592,/sem/drt.py_make_EqualityExpression,0,[],[]
5023,2591,/sem/drt.py_handle_prop,0,[],[]
5024,2590,/sem/drt.py_handle_conds,0,[],[]
5025,2589,/sem/drt.py_handle_refs,0,[],[]
5026,2588,/sem/drt.py_handle_DRS,0,[],[]
5027,2587,/sem/drt.py_make_NegatedExpression,0,[],[]
5028,2586,/sem/drt.py_isvariable,0,[],[]
5029,2585,/sem/drt.py_get_all_symbols,0,[],[]
5030,2584,/sem/drt.py___init__,0,[],[]
5031,2583,/sem/skolemize.py_to_cnf,0,[],[]
5032,2582,/sem/skolemize.py_skolemize,0,[],[]
5033,2581,/sem/hole.py_hole_readings,0,[],[]
5034,2580,/sem/hole.py___repr__,0,[],[]
5035,2579,/sem/hole.py___hash__,0,[],[]
5036,2598,/sem/drt.py_fromstring,0,[],[]
5037,2600,/sem/drt.py___neg__,0,[],[]
5038,2621,/sem/drt.py_visit_structured,0,[],[]
5039,2601,/sem/drt.py___and__,0,[],[]
5040,2620,/sem/drt.py_visit,0,[],[]
5041,2619,/sem/drt.py_get_refs,0,[],[]
5042,2618,/sem/drt.py_free,0,[],[]
5043,2617,/sem/drt.py_replace,0,[],[]
5044,2616,/sem/drt.py___init__,0,[],[]
5045,2615,/sem/drt.py_draw,0,[],[]
5046,2614,/sem/drt.py_pretty_print,0,[],[]
5047,2613,/sem/drt.py_pretty_format,0,[],[]
5048,2612,/sem/drt.py_resolve_anaphora,0,[],[]
5049,2611,/sem/drt.py_make_VariableExpression,0,[],[]
5050,2610,/sem/drt.py_make_EqualityExpression,0,[],[]
5051,2609,/sem/drt.py_is_pronoun_function,0,[],[]
5052,2608,/sem/drt.py_get_refs,0,[],[]
5053,2607,/sem/drt.py___add__,0,[],[]
5054,2606,/sem/drt.py_typecheck,0,[],[]
5055,2605,/sem/drt.py_type,0,[],[]
5056,2604,/sem/drt.py_equiv,0,[],[]
5057,2603,/sem/drt.py___gt__,0,[],[]
5058,2602,/sem/drt.py___or__,0,[],[]
5059,2667,/sem/drt.py__pretty_subex,0,[],[]
5060,2668,/sem/drt.py_visit,0,[],[]
5061,2669,/sem/drt.py___str__,0,[],[]
5062,2736,/inference/tableau.py_testHigherOrderTableauProver,0,[],[]
5063,2734,/inference/tableau.py_line,0,[],[]
5064,2733,/inference/tableau.py___add__,0,[],[]
5065,2732,/inference/tableau.py___init__,0,[],[]
5066,2731,/inference/tableau.py__categorize_NegatedExpression,0,[],[]
5067,2730,/inference/tableau.py__categorize_expression,0,[],[]
5068,2729,/inference/tableau.py_mark_neqs_fresh,0,[],[]
5069,2728,/inference/tableau.py_mark_alls_fresh,0,[],[]
5070,2727,/inference/tableau.py_replace_all,0,[],[]
5071,2726,/inference/tableau.py_pop_first,0,[],[]
5072,2725,/inference/tableau.py_put_atoms,0,[],[]
5073,2724,/inference/tableau.py_put_all,0,[],[]
5074,2723,/inference/tableau.py_put,0,[],[]
5075,2722,/inference/tableau.py___getitem__,0,[],[]
5076,2721,/inference/tableau.py_clone,0,[],[]
5077,2720,/inference/tableau.py___init__,0,[],[]
5078,2719,/inference/tableau.py___init__,0,[],[]
5079,2718,/inference/tableau.py_is_atom,0,[],[]
5080,2717,/inference/tableau.py__attempt_proof_all,0,[],[]
5081,2716,/inference/tableau.py__attempt_proof_some,0,[],[]
5082,2735,/inference/tableau.py_testTableauProver,0,[],[]
5083,2737,/inference/tableau.py_tableau_test,0,[],[]
5084,2670,/sem/drt.py__str_subex,0,[],[]
5085,2738,/inference/tableau.py_demo,0,[],[]
5086,2757,/inference/discourse.py__get_readings,0,[],[]
5087,2756,/inference/discourse.py_grammar,0,[],[]
5088,2755,/inference/discourse.py_retract_sentence,0,[],[]
5089,2754,/inference/discourse.py_add_sentence,0,[],[]
5090,2753,/inference/discourse.py_sentences,0,[],[]
5091,2752,/inference/discourse.py___init__,0,[],[]
5092,2751,/inference/discourse.py_to_fol,0,[],[]
5093,2750,/inference/discourse.py_combine_readings,0,[],[]
5094,2749,/inference/discourse.py_process_thread,0,[],[]
5095,2748,/inference/discourse.py_parse_to_readings,0,[],[]
5096,2747,/inference/discourse.py___init__,0,[],[]
5097,2746,/inference/discourse.py_to_fol,0,[],[]
5098,2745,/inference/discourse.py_combine_readings,0,[],[]
5099,2744,/inference/discourse.py_parse_to_readings,0,[],[]
5100,2743,/inference/discourse.py___init__,0,[],[]
5101,2742,/inference/discourse.py_to_fol,0,[],[]
5102,2741,/inference/discourse.py_combine_readings,0,[],[]
5103,2740,/inference/discourse.py_process_thread,0,[],[]
5104,2739,/inference/discourse.py_parse_to_readings,0,[],[]
5105,2715,/inference/tableau.py__attempt_proof_eq,0,[],[]
5106,2714,/inference/tableau.py__attempt_proof_n_iff,0,[],[]
5107,2713,/inference/tableau.py__attempt_proof_iff,0,[],[]
5108,2712,/inference/tableau.py__attempt_proof_n_and,0,[],[]
5109,2689,/sem/drt.py__handle_DRS,0,[],[]
5110,2688,/sem/drt.py__handle_NegatedExpression,0,[],[]
5111,2687,/sem/drt.py__handle_VariableExpression,0,[],[]
5112,2686,/sem/drt.py__handle,0,[],[]
5113,2685,/sem/drt.py__visit_command,0,[],[]
5114,2684,/sem/drt.py__draw_command,0,[],[]
5115,2683,/sem/drt.py__visit,0,[],[]
5116,2682,/sem/drt.py_draw,0,[],[]
5117,2681,/sem/drt.py__get_text_height,0,[],[]
5118,2680,/sem/drt.py___init__,0,[],[]
5119,2679,/sem/drt.py_resolve_anaphora,0,[],[]
5120,2678,/sem/drt.py___str__,0,[],[]
5121,2677,/sem/drt.py__pretty,0,[],[]
5122,2676,/sem/drt.py_replace,0,[],[]
5123,2675,/sem/drt.py_free,0,[],[]
5124,2674,/sem/drt.py__pad_vertically,0,[],[]
5125,2673,/sem/drt.py__pretty,0,[],[]
5126,2672,/sem/drt.py_get_refs,0,[],[]
5127,2671,/sem/drt.py_fol,0,[],[]
5128,2690,/sem/drt.py__handle_ApplicationExpression,0,[],[]
5129,2691,/sem/drt.py__handle_BinaryExpression,0,[],[]
5130,2692,/sem/drt.py__handle_DrtProposition,0,[],[]
5131,2703,/inference/tableau.py__attempt_proof_n_eq,0,[],[]
5132,2711,/inference/tableau.py__attempt_proof_imp,0,[],[]
5133,2710,/inference/tableau.py__attempt_proof_or,0,[],[]
5134,2709,/inference/tableau.py__attempt_proof_n_imp,0,[],[]
5135,2708,/inference/tableau.py__attempt_proof_n_or,0,[],[]
5136,2707,/inference/tableau.py__attempt_proof_and,0,[],[]
5137,2706,/inference/tableau.py__attempt_proof_n_some,0,[],[]
5138,2705,/inference/tableau.py__attempt_proof_n_all,0,[],[]
5139,2704,/inference/tableau.py__attempt_proof_d_neg,0,[],[]
5140,2702,/inference/tableau.py__attempt_proof_n_app,0,[],[]
5141,2693,/sem/drt.py__get_centered_top,0,[],[]
5142,2701,/inference/tableau.py__attempt_proof_app,0,[],[]
5143,2700,/inference/tableau.py__attempt_proof_n_prop,0,[],[]
5144,2699,/inference/tableau.py__attempt_proof_prop,0,[],[]
5145,2698,/inference/tableau.py__attempt_proof_n_atom,0,[],[]
5146,2697,/inference/tableau.py__attempt_proof_atom,0,[],[]
5147,2696,/inference/tableau.py__attempt_proof,0,[],[]
5148,2695,/inference/tableau.py__prove,0,[],[]
5149,2694,/sem/drt.py_test_draw,0,[],[]
5150,2210,/sem/glue.py___ne__,0,[],[]
5151,2208,/sem/glue.py_simplify,0,[],[]
5152,1472,/ccg/combinator.py_combine,0,[],[]
5153,1723,/parse/chart.py_from_production,0,[],[]
5154,1721,/parse/chart.py___hash__,0,[],[]
5155,1720,/parse/chart.py___lt__,0,[],[]
5156,1719,/parse/chart.py___ne__,0,[],[]
5157,1718,/parse/chart.py___eq__,0,[],[]
5158,1717,/parse/chart.py_is_incomplete,0,[],[]
5159,1716,/parse/chart.py_is_complete,0,[],[]
5160,1715,/parse/chart.py_nextsym,0,[],[]
5161,1714,/parse/chart.py_dot,0,[],[]
5162,1713,/parse/chart.py_rhs,0,[],[]
5163,1712,/parse/chart.py_lhs,0,[],[]
5164,1711,/parse/chart.py_length,0,[],[]
5165,1710,/parse/chart.py_end,0,[],[]
5166,1709,/parse/chart.py_start,0,[],[]
5167,1708,/parse/chart.py_span,0,[],[]
5168,1707,/parse/chart.py___init__,0,[],[]
5169,1706,/parse/stanford.py__make_tree,0,[],[]
5170,1705,/parse/stanford.py_tagged_parse_sents,0,[],[]
5171,1704,/parse/stanford.py___init__,0,[],[]
5172,1703,/parse/stanford.py__make_tree,0,[],[]
5173,1722,/parse/chart.py___init__,0,[],[]
5174,1724,/parse/chart.py_move_dot_forward,0,[],[]
5175,1701,/parse/stanford.py__make_tree,0,[],[]
5176,1725,/parse/chart.py_lhs,0,[],[]
5177,1744,/parse/chart.py_dot,0,[],[]
5178,1743,/parse/chart.py_rhs,0,[],[]
5179,1742,/parse/chart.py_length,0,[],[]
5180,1741,/parse/chart.py_end,0,[],[]
5181,1740,/parse/chart.py_start,0,[],[]
5182,1739,/parse/chart.py_span,0,[],[]
5183,1738,/parse/chart.py_lhs,0,[],[]
5184,1737,/parse/chart.py___init__,0,[],[]
5185,1736,/parse/chart.py___repr__,0,[],[]
5186,1735,/parse/chart.py___str__,0,[],[]
5187,1734,/parse/chart.py_nextsym,0,[],[]
5188,1733,/parse/chart.py_is_incomplete,0,[],[]
5189,1732,/parse/chart.py_is_complete,0,[],[]
5190,1731,/parse/chart.py_dot,0,[],[]
5191,1730,/parse/chart.py_rhs,0,[],[]
5192,1729,/parse/chart.py_length,0,[],[]
5193,1728,/parse/chart.py_end,0,[],[]
5194,1727,/parse/chart.py_start,0,[],[]
5195,1726,/parse/chart.py_span,0,[],[]
5196,1702,/parse/stanford.py___init__,0,[],[]
5197,1700,/parse/stanford.py___init__,0,[],[]
5198,1746,/parse/chart.py_is_incomplete,0,[],[]
5199,1677,/parse/corenlp.py_stop,0,[],[]
5200,1675,/parse/corenlp.py_try_port,0,[],[]
5201,1674,/parse/shiftreduce.py_demo,0,[],[]
5202,1673,/parse/shiftreduce.py_set_grammar,0,[],[]
5203,1672,/parse/shiftreduce.py_parses,0,[],[]
5204,1671,/parse/shiftreduce.py_reducible_productions,0,[],[]
5205,1670,/parse/shiftreduce.py_undo,0,[],[]
5206,1669,/parse/shiftreduce.py_reduce,0,[],[]
5207,1668,/parse/shiftreduce.py_shift,0,[],[]
5208,1667,/parse/shiftreduce.py_step,0,[],[]
5209,1666,/parse/shiftreduce.py_initialize,0,[],[]
5210,1665,/parse/shiftreduce.py_remaining_text,0,[],[]
5211,1664,/parse/shiftreduce.py_stack,0,[],[]
5212,1663,/parse/shiftreduce.py_parse,0,[],[]
