pandas_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/tests/io/test_orc.py_test_orc_dtype_backend_pyarrow,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tests/io/test_orc.py_test_orc_reader_basic,1.0,1,1,['array'],['pdarraycreation.array']
/tests/io/test_orc.py_test_orc_reader_date_high,1.0,1,1,['array'],['pdarraycreation.array']
/tests/io/test_orc.py_test_orc_reader_date_low,1.0,1,1,['array'],['pdarraycreation.array']
/tests/io/test_orc.py_test_orc_reader_decimal,1.0,1,1,['array'],['pdarraycreation.array']
/tests/io/test_orc.py_test_orc_reader_empty,1.0,0,0,[],[]
/tests/io/test_orc.py_test_orc_reader_snappy_compressed,1.0,1,1,['array'],['pdarraycreation.array']
/tests/io/test_orc.py_test_orc_roundtrip_bytesio,1.0,1,1,['array'],['pdarraycreation.array']
/tests/io/test_orc.py_test_orc_roundtrip_file,1.0,1,1,['array'],['pdarraycreation.array']
/tests/io/test_orc.py_test_orc_uri_path,1.0,0,0,[],[]
/tests/io/test_orc.py_test_orc_writer_dtypes_not_supported,1.0,0,0,[],[]
/tests/io/test_orc.py_test_string_inference,1.0,0,0,[],[]
/tests/io/test_orc.py_test_to_orc_non_default_index,1.0,0,0,[],[]
/tests/io/test_parquet.py_check_error_on_write,1.0,0,0,[],[]
/tests/io/test_parquet.py_check_external_error_on_write,1.0,0,0,[],[]
/tests/io/test_parquet.py_check_partition_names,1.0,0,0,[],[]
/tests/io/test_parquet.py_check_round_trip,1.0,0,0,[],[]
/tests/io/test_parquet.py_compare,1.0,0,0,[],[]
/tests/io/test_parquet.py_df_compat,1.0,0,0,[],[]
/tests/io/test_parquet.py_df_cross_compat,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/io/test_parquet.py_df_full,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/io/test_parquet.py_engine,1.0,0,0,[],[]
/tests/io/test_parquet.py_fp,1.0,0,0,[],[]
/tests/io/test_parquet.py_pa,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_additional_extension_arrays,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_additional_extension_types,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_basic,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_basic_subset_columns,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_bool_with_none,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_bytes_file_name,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_categorical,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_close_file_handle_on_read_error,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_columns_dtypes,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_columns_dtypes_invalid,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_columns_dtypes_not_invalid,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_compression,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_cross_engine_fp_pa,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_cross_engine_pa_fp,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_df_attrs_persistence,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_dtype_backend,1.0,1,1,['dtype'],['dtypes.dtype']
/tests/io/test_parquet.py_test_duplicate_columns,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/io/test_parquet.py_test_empty_columns,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_empty_dataframe,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_error,1.0,1,1,['array'],['pdarraycreation.array']
/tests/io/test_parquet.py_test_error_on_using_partition_cols_and_partition_on,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_expand_user,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_filesystem_notimplemented,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_filter_row_groups,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_get_engine_auto_error_message,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_infer_string_large_string_type,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_invalid_dtype_backend,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_invalid_engine,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_invalid_filesystem,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_multiindex_with_columns,0.0,1,0,['random.default_rng'],[]
/tests/io/test_parquet.py_test_options_auto,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_options_fp,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_options_get_engine,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_options_py,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_parquet_read_from_url,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_partition_cols_pathlib,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_partition_cols_string,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_partition_cols_supported,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_partition_on_supported,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_pyarrow_backed_string_array,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_read_columns,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_read_dtype_backend_pyarrow_config,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_read_dtype_backend_pyarrow_config_index,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_read_empty_array,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_read_file_like_obj_support,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_read_filters,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_roundtrip_decimal,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_s3_roundtrip,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_s3_roundtrip_explicit_fs,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_s3_roundtrip_for_dir,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_string_inference,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_timedelta,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_timestamp_nanoseconds,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_timezone_aware_index,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_to_bytes_without_path_or_buf_provided,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_unsupported,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_unsupported_float16,0.67,3,2,['arange' 'float16' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tests/io/test_parquet.py_test_unsupported_float16_cleanup,0.67,3,2,['arange' 'float16' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/io/test_parquet.py_test_unsupported_pa_filesystem_storage_options,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_write_column_index_nonstring,0.0,1,0,['random.default_rng'],[]
/tests/io/test_parquet.py_test_write_column_index_string,0.0,1,0,['random.default_rng'],[]
/tests/io/test_parquet.py_test_write_column_multiindex,0.0,1,0,['random.default_rng'],[]
/tests/io/test_parquet.py_test_write_column_multiindex_nonstring,0.0,1,0,['random.default_rng'],[]
/tests/io/test_parquet.py_test_write_column_multiindex_string,0.0,1,0,['random.default_rng'],[]
/tests/io/test_parquet.py_test_write_ignoring_index,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_write_index,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_write_multiindex,1.0,0,0,[],[]
/tests/io/test_parquet.py_test_write_with_schema,1.0,0,0,[],[]
/tests/io/test_parquet.py_timezone_aware_date_list,1.0,0,0,[],[]
/tests/io/test_pickle.py_MockReadResponse,1.0,0,0,[],[]
/tests/io/test_pickle.py___enter__,1.0,0,0,[],[]
/tests/io/test_pickle.py___exit__,1.0,0,0,[],[]
/tests/io/test_pickle.py___init__,1.0,0,0,[],[]
/tests/io/test_pickle.py__test_roundtrip,1.0,0,0,[],[]
/tests/io/test_pickle.py_close,1.0,0,0,[],[]
/tests/io/test_pickle.py_compare_element,1.0,0,0,[],[]
/tests/io/test_pickle.py_compress_file,1.0,0,0,[],[]
/tests/io/test_pickle.py_flatten,1.0,0,0,[],[]
/tests/io/test_pickle.py_get_random_path,1.0,0,0,[],[]
/tests/io/test_pickle.py_mock_urlopen_read,1.0,0,0,[],[]
/tests/io/test_pickle.py_python_pickler,1.0,0,0,[],[]
/tests/io/test_pickle.py_python_unpickler,1.0,0,0,[],[]
/tests/io/test_pickle.py_read,1.0,0,0,[],[]
/tests/io/test_pickle.py_test_flatten_buffer,1.0,0,0,[],[]
/tests/io/test_pickle.py_test_pickle_big_dataframe_compression,1.0,0,0,[],[]
/tests/io/test_pickle.py_test_pickle_binary_object_compression,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/io/test_pickle.py_test_pickle_buffer_roundtrip,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tests/io/test_pickle.py_test_pickle_dataframe_with_multilevel_index,1.0,0,0,[],[]
/tests/io/test_pickle.py_test_pickle_datetimes,1.0,0,0,[],[]
/tests/io/test_pickle.py_test_pickle_frame_v124_unpickle_130,1.0,0,0,[],[]
/tests/io/test_pickle.py_test_pickle_fsspec_roundtrip,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/io/test_pickle.py_test_pickle_generalurl_read,1.0,0,0,[],[]
/tests/io/test_pickle.py_test_pickle_path_pathlib,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/io/test_pickle.py_test_pickle_preserve_name,1.0,3,3,['arange' 'float64' 'arange'],"['pdarraycreation.arange' 'dtypes.float64'
 'array_api._creation_functions.arange']"
/tests/io/test_pickle.py_test_pickle_preserves_block_ndim,1.0,0,0,[],[]
/tests/io/test_pickle.py_test_pickle_strings,1.0,0,0,[],[]
/tests/io/test_pickle.py_test_pickle_timeseries_periodindex,0.0,1,0,['random.default_rng'],[]
/tests/io/test_pickle.py_test_pickles,1.0,0,0,[],[]
/tests/io/test_pickle.py_test_read,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tests/io/test_pickle.py_test_read_explicit,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/io/test_pickle.py_test_read_infer,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tests/io/test_pickle.py_test_read_pickle_with_subclass,1.0,0,0,[],[]
/tests/io/test_pickle.py_test_round_trip_current,1.0,0,0,[],[]
/tests/io/test_pickle.py_test_write_explicit,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/io/test_pickle.py_test_write_explicit_bad,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tests/io/test_pickle.py_test_write_infer,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/io/test_s3.py_test_read_with_creds_from_pub_bucket,1.0,0,0,[],[]
/tests/io/test_s3.py_test_read_without_creds_from_pub_bucket,1.0,0,0,[],[]
/tests/io/test_s3.py_test_streaming_s3_objects,1.0,0,0,[],[]
/tests/io/test_spss.py_test_invalid_dtype_backend,1.0,0,0,[],[]
/tests/io/test_spss.py_test_spss_labelled_num,1.0,0,0,[],[]
/tests/io/test_spss.py_test_spss_labelled_num_na,1.0,0,0,[],[]
/tests/io/test_spss.py_test_spss_labelled_str,1.0,0,0,[],[]
/tests/io/test_spss.py_test_spss_metadata,1.0,0,0,[],[]
/tests/io/test_spss.py_test_spss_umlauts,1.0,0,0,[],[]
/tests/io/test_spss.py_test_spss_umlauts_dtype_backend,1.0,0,0,[],[]
/tests/io/test_spss.py_test_spss_usecols,1.0,0,0,[],[]
/tests/io/test_sql.py_DummyException,1.0,0,0,[],[]
/tests/io/test_sql.py_MockSqliteConnection,1.0,0,0,[],[]
/tests/io/test_sql.py_Temporary,1.0,0,0,[],[]
/tests/io/test_sql.py_Test,1.0,0,0,[],[]
/tests/io/test_sql.py___getattr__,1.0,0,0,[],[]
/tests/io/test_sql.py___init__,1.0,0,0,[],[]
/tests/io/test_sql.py_check_iris_frame,0.0,1,0,['floating'],[]
/tests/io/test_sql.py_close,1.0,0,0,[],[]
/tests/io/test_sql.py_count_rows,1.0,0,0,[],[]
/tests/io/test_sql.py_create_and_load_iris,1.0,0,0,[],[]
/tests/io/test_sql.py_create_and_load_iris_postgresql,1.0,0,0,[],[]
/tests/io/test_sql.py_create_and_load_iris_sqlite3,1.0,0,0,[],[]
/tests/io/test_sql.py_create_and_load_iris_view,1.0,0,0,[],[]
/tests/io/test_sql.py_create_and_load_postgres_datetz,1.0,0,0,[],[]
/tests/io/test_sql.py_create_and_load_types,1.0,0,0,[],[]
/tests/io/test_sql.py_create_and_load_types_postgresql,1.0,0,0,[],[]
/tests/io/test_sql.py_create_and_load_types_sqlite3,1.0,0,0,[],[]
/tests/io/test_sql.py_drop_table,1.0,0,0,[],[]
/tests/io/test_sql.py_drop_view,1.0,0,0,[],[]
/tests/io/test_sql.py_dtype_backend_data,1.0,0,0,[],[]
/tests/io/test_sql.py_dtype_backend_expected,1.0,0,0,[],[]
/tests/io/test_sql.py_flavor,1.0,0,0,[],[]
/tests/io/test_sql.py_func,0.5,2,1,['array' 'object_'],['pdarraycreation.array']
/tests/io/test_sql.py_get_all_tables,1.0,0,0,[],[]
/tests/io/test_sql.py_get_all_views,1.0,0,0,[],[]
/tests/io/test_sql.py_get_sqlite_column_type,1.0,0,0,[],[]
/tests/io/test_sql.py_insert_on_conflict,1.0,0,0,[],[]
/tests/io/test_sql.py_iris_path,1.0,0,0,[],[]
/tests/io/test_sql.py_iris_table_metadata,1.0,0,0,[],[]
/tests/io/test_sql.py_main,1.0,0,0,[],[]
/tests/io/test_sql.py_mysql_pymysql_conn,1.0,0,0,[],[]
/tests/io/test_sql.py_mysql_pymysql_conn_iris,1.0,0,0,[],[]
/tests/io/test_sql.py_mysql_pymysql_conn_types,1.0,0,0,[],[]
/tests/io/test_sql.py_mysql_pymysql_engine,1.0,0,0,[],[]
/tests/io/test_sql.py_mysql_pymysql_engine_iris,1.0,0,0,[],[]
/tests/io/test_sql.py_mysql_pymysql_engine_types,1.0,0,0,[],[]
/tests/io/test_sql.py_postgresql_adbc_conn,1.0,0,0,[],[]
/tests/io/test_sql.py_postgresql_adbc_iris,1.0,0,0,[],[]
/tests/io/test_sql.py_postgresql_adbc_types,1.0,0,0,[],[]
/tests/io/test_sql.py_postgresql_psycopg2_conn,1.0,0,0,[],[]
/tests/io/test_sql.py_postgresql_psycopg2_conn_iris,1.0,0,0,[],[]
/tests/io/test_sql.py_postgresql_psycopg2_conn_types,1.0,0,0,[],[]
/tests/io/test_sql.py_postgresql_psycopg2_engine,1.0,0,0,[],[]
/tests/io/test_sql.py_postgresql_psycopg2_engine_iris,1.0,0,0,[],[]
/tests/io/test_sql.py_postgresql_psycopg2_engine_types,1.0,0,0,[],[]
/tests/io/test_sql.py_psql_insert_copy,1.0,0,0,[],[]
/tests/io/test_sql.py_sample,1.0,0,0,[],[]
/tests/io/test_sql.py_sql_strings,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_adbc_conn,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_adbc_iris,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_adbc_types,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_buildin,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_buildin_iris,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_buildin_types,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_builtin_detect_types,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_conn,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_conn_iris,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_conn_types,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_engine,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_engine_iris,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_engine_types,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_str,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_str_iris,1.0,0,0,[],[]
/tests/io/test_sql.py_sqlite_str_types,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_categorical,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_chunksize_read,0.0,1,0,['random.default_rng'],[]
/tests/io/test_sql.py_test_api_complex_raises,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_custom_dateparsing_error,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_date_and_index,0.0,1,0,['datetime64'],[]
/tests/io/test_sql.py_test_api_date_parsing,0.0,1,0,['datetime64'],[]
/tests/io/test_sql.py_test_api_dtype_argument,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_escaped_table_name,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_execute_sql,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_get_schema,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_get_schema_dtypes,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_get_schema_keys,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_get_schema_with_schema,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_integer_col_names,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_multiindex_roundtrip,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_read_sql_duplicate_columns,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_read_sql_view,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_read_sql_with_chunksize_no_result,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_roundtrip,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_roundtrip_chunksize,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_timedelta,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_to_sql,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_to_sql_append,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_to_sql_fail,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_to_sql_index_label,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_to_sql_index_label_multiindex,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_to_sql_replace,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_to_sql_series,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tests/io/test_sql.py_test_api_to_sql_type_mapping,1.0,0,0,[],[]
/tests/io/test_sql.py_test_api_unicode_column_name,1.0,0,0,[],[]
/tests/io/test_sql.py_test_append,1.0,0,0,[],[]
/tests/io/test_sql.py_test_bigint,1.0,0,0,[],[]
/tests/io/test_sql.py_test_bigint_warning,1.0,0,0,[],[]
/tests/io/test_sql.py_test_chunksize_empty_dtypes,1.0,0,0,[],[]
/tests/io/test_sql.py_test_column_with_percentage,1.0,0,0,[],[]
/tests/io/test_sql.py_test_con_string_import_error,1.0,0,0,[],[]
/tests/io/test_sql.py_test_con_unknown_dbapi2_class_does_not_error_without_sql_alchemy_installed,1.0,0,0,[],[]
/tests/io/test_sql.py_test_connectable,1.0,0,0,[],[]
/tests/io/test_sql.py_test_connectable_issue_example,1.0,0,0,[],[]
/tests/io/test_sql.py_test_copy_from_callable_insertion_method,1.0,0,0,[],[]
/tests/io/test_sql.py_test_create_and_drop_table,1.0,0,0,[],[]
/tests/io/test_sql.py_test_create_table,1.0,0,0,[],[]
/tests/io/test_sql.py_test_database_uri_string,1.0,0,0,[],[]
/tests/io/test_sql.py_test_dataframe_to_sql,1.0,0,0,[],[]
/tests/io/test_sql.py_test_dataframe_to_sql_arrow_dtypes,1.0,0,0,[],[]
/tests/io/test_sql.py_test_dataframe_to_sql_arrow_dtypes_missing,1.0,0,0,[],[]
/tests/io/test_sql.py_test_dataframe_to_sql_empty,1.0,0,0,[],[]
/tests/io/test_sql.py_test_date_parsing,0.0,1,0,['datetime64'],[]
/tests/io/test_sql.py_test_datetime,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tests/io/test_sql.py_test_datetime_NaT,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/io/test_sql.py_test_datetime_date,1.0,0,0,[],[]
/tests/io/test_sql.py_test_datetime_with_timezone_query,1.0,0,0,[],[]
/tests/io/test_sql.py_test_datetime_with_timezone_query_chunksize,1.0,0,0,[],[]
/tests/io/test_sql.py_test_datetime_with_timezone_roundtrip,1.0,0,0,[],[]
/tests/io/test_sql.py_test_datetime_with_timezone_table,1.0,0,0,[],[]
/tests/io/test_sql.py_test_default_date_load,0.0,1,0,['datetime64'],[]
/tests/io/test_sql.py_test_default_type_conversion,0.0,3,0,['integer' 'floating' 'bool_'],[]
/tests/io/test_sql.py_test_double_precision,1.0,2,2,['round' 'round'],['array_api._elementwise_functions.round' 'numeric.round']
/tests/io/test_sql.py_test_drop_table,1.0,0,0,[],[]
/tests/io/test_sql.py_test_dtype,1.0,0,0,[],[]
/tests/io/test_sql.py_test_execute_sql,1.0,0,0,[],[]
/tests/io/test_sql.py_test_frame1,1.0,0,0,[],[]
/tests/io/test_sql.py_test_frame3,1.0,0,0,[],[]
/tests/io/test_sql.py_test_get_engine_auto_error_message,1.0,0,0,[],[]
/tests/io/test_sql.py_test_get_schema2,1.0,0,0,[],[]
/tests/io/test_sql.py_test_get_schema_create_table,1.0,0,0,[],[]
/tests/io/test_sql.py_test_insertion_method_on_conflict_do_nothing,1.0,0,0,[],[]
/tests/io/test_sql.py_test_insertion_method_on_conflict_update,1.0,0,0,[],[]
/tests/io/test_sql.py_test_invalid_engine,1.0,0,0,[],[]
/tests/io/test_sql.py_test_mixed_dtype_insert,1.0,2,2,['float32' 'int32'],['dtypes.float32' 'dtypes.int32']
/tests/io/test_sql.py_test_naive_datetimeindex_roundtrip,1.0,0,0,[],[]
/tests/io/test_sql.py_test_nan_fullcolumn,1.0,0,0,[],[]
/tests/io/test_sql.py_test_nan_numeric,1.0,0,0,[],[]
/tests/io/test_sql.py_test_nan_string,1.0,0,0,[],[]
/tests/io/test_sql.py_test_not_reflect_all_tables,1.0,0,0,[],[]
/tests/io/test_sql.py_test_notna_dtype,1.0,0,0,[],[]
/tests/io/test_sql.py_test_options_auto,1.0,0,0,[],[]
/tests/io/test_sql.py_test_options_get_engine,1.0,0,0,[],[]
/tests/io/test_sql.py_test_options_sqlalchemy,1.0,0,0,[],[]
/tests/io/test_sql.py_test_out_of_bounds_datetime,1.0,0,0,[],[]
/tests/io/test_sql.py_test_pg8000_sqlalchemy_passthrough_error,1.0,0,0,[],[]
/tests/io/test_sql.py_test_psycopg2_schema_support,1.0,0,0,[],[]
/tests/io/test_sql.py_test_query_by_select_obj,1.0,0,0,[],[]
/tests/io/test_sql.py_test_query_by_text_obj,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_iris_query,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_iris_query_chunksize,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_iris_query_expression_with_parameter,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_iris_query_string_with_parameter,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_iris_table,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_iris_table_chunksize,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_procedure,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_sql_delegate,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_sql_dtype,1.0,1,1,['float64'],['dtypes.float64']
/tests/io/test_sql.py_test_read_sql_dtype_backend,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_sql_dtype_backend_table,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_sql_invalid_dtype_backend_table,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_sql_iris_named_parameter,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_sql_iris_no_parameter_with_percent,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_sql_iris_parameter,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_sql_string_inference,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_table_absent_raises,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_table_columns,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_table_index_col,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_view_postgres,1.0,0,0,[],[]
/tests/io/test_sql.py_test_read_view_sqlite,1.0,0,0,[],[]
/tests/io/test_sql.py_test_roundtrip,1.0,0,0,[],[]
/tests/io/test_sql.py_test_roundtripping_datetimes,1.0,0,0,[],[]
/tests/io/test_sql.py_test_roundtripping_datetimes_detect_types,1.0,0,0,[],[]
/tests/io/test_sql.py_test_row_object_is_named_tuple,1.0,0,0,[],[]
/tests/io/test_sql.py_test_select,1.0,0,0,[],[]
/tests/io/test_sql.py_test_self_join_date_columns,1.0,0,0,[],[]
/tests/io/test_sql.py_test_sql_open_close,1.0,0,0,[],[]
/tests/io/test_sql.py_test_sqlalchemy_default_type_conversion,0.0,3,0,['integer' 'floating' 'bool_'],[]
/tests/io/test_sql.py_test_sqlalchemy_integer_mapping,1.0,0,0,[],[]
/tests/io/test_sql.py_test_sqlalchemy_integer_overload_mapping,1.0,0,0,[],[]
/tests/io/test_sql.py_test_sqlalchemy_read_table,1.0,0,0,[],[]
/tests/io/test_sql.py_test_sqlalchemy_read_table_columns,1.0,0,0,[],[]
/tests/io/test_sql.py_test_sqlalchemy_type_mapping,1.0,0,0,[],[]
/tests/io/test_sql.py_test_sqlite_datetime_date,1.0,0,0,[],[]
/tests/io/test_sql.py_test_sqlite_illegal_names,1.0,0,0,[],[]
/tests/io/test_sql.py_test_sqlite_notna_dtype,1.0,0,0,[],[]
/tests/io/test_sql.py_test_sqlite_read_sql_delegate,1.0,0,0,[],[]
/tests/io/test_sql.py_test_sqlite_test_dtype,1.0,0,0,[],[]
/tests/io/test_sql.py_test_sqlite_type_mapping,1.0,0,0,[],[]
/tests/io/test_sql.py_test_temporary_table,1.0,0,0,[],[]
/tests/io/test_sql.py_test_to_sql,1.0,0,0,[],[]
/tests/io/test_sql.py_test_to_sql_callable,1.0,0,0,[],[]
/tests/io/test_sql.py_test_to_sql_exist,1.0,0,0,[],[]
/tests/io/test_sql.py_test_to_sql_exist_fail,1.0,0,0,[],[]
/tests/io/test_sql.py_test_to_sql_save_index,1.0,0,0,[],[]
/tests/io/test_sql.py_test_to_sql_with_negative_npinf,1.0,0,0,[],[]
/tests/io/test_sql.py_test_to_sql_with_sql_engine,1.0,0,0,[],[]
/tests/io/test_sql.py_test_transaction_rollback,1.0,0,0,[],[]
/tests/io/test_sql.py_test_transactions,1.0,0,0,[],[]
/tests/io/test_sql.py_test_valueerror_exception,1.0,0,0,[],[]
/tests/io/test_sql.py_test_warning_case_insensitive_table_name,1.0,0,0,[],[]
/tests/io/test_sql.py_test_xsqlite_basic,0.75,4,3,['random.default_rng' 'arange' 'int64' 'arange'],"['pdarraycreation.arange' 'dtypes.int64'
 'array_api._creation_functions.arange']"
/tests/io/test_sql.py_test_xsqlite_execute,0.0,1,0,['random.default_rng'],[]
/tests/io/test_sql.py_test_xsqlite_execute_closed_connection,1.0,0,0,[],[]
