nltk_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/test/unit/lm/test_models.py_test_mle_bigram_scores,1.0,0,0,[],[]
/test/unit/lm/test_models.py_test_mle_trigram_scores,1.0,0,0,[],[]
/test/unit/lm/test_models.py_test_stupid_backoff_trigram_score,1.0,0,0,[],[]
/test/unit/lm/test_models.py_test_sums_to_1,1.0,0,0,[],[]
/test/unit/lm/test_models.py_test_wittenbell_trigram_score,1.0,0,0,[],[]
/test/unit/lm/test_models.py_training_data,1.0,0,0,[],[]
/test/unit/lm/test_models.py_trigram_training_data,1.0,0,0,[],[]
/test/unit/lm/test_models.py_vocabulary,1.0,0,0,[],[]
/test/unit/lm/test_models.py_wittenbell_trigram_model,1.0,0,0,[],[]
/test/unit/lm/test_preprocessing.py_test_padded_everygram_pipeline,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_setUpClass,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_counts_set_correctly,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_creation_with_counter,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_cutoff_setter_checks_value,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_cutoff_value_set_correctly,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_eqality,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_len_is_constant,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_lookup,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_lookup_None,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_lookup_empty_iterables,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_lookup_empty_str,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_lookup_int,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_lookup_iterables,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_lookup_recursive,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_membership_check_respects_cutoff,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_str,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_truthiness,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_unable_to_change_cutoff,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_update_empty_vocab,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_vocab_iter_respects_cutoff,1.0,0,0,[],[]
/test/unit/lm/test_vocabulary.py_test_vocab_len_respects_cutoff,1.0,0,0,[],[]
/test/unit/test_aline.py_test_aline,1.0,0,0,[],[]
/test/unit/test_aline.py_test_aline_delta,1.0,0,0,[],[]
/test/unit/test_bllip.py_parser,1.0,0,0,[],[]
/test/unit/test_bllip.py_setup_module,1.0,0,0,[],[]
/test/unit/test_bllip.py_test_parser_loads_a_valid_tree,1.0,0,0,[],[]
/test/unit/test_bllip.py_test_tagged_parse_finds_matching_element,1.0,0,0,[],[]
/test/unit/test_brill.py_test_brill_demo,1.0,0,0,[],[]
/test/unit/test_brill.py_test_pos_template,1.0,0,0,[],[]
/test/unit/test_cfd_mutation.py_test_increment,1.0,0,0,[],[]
/test/unit/test_cfd_mutation.py_test_plot,1.0,0,0,[],[]
/test/unit/test_cfd_mutation.py_test_tabulate,1.0,0,0,[],[]
/test/unit/test_cfg2chomsky.py_test_complex,1.0,0,0,[],[]
/test/unit/test_cfg2chomsky.py_test_simple,1.0,0,0,[],[]
/test/unit/test_chunk.py_test_tag_pattern2re_pattern_quantifier,1.0,0,0,[],[]
/test/unit/test_classify.py_assert_classifier_correct,1.0,0,0,[],[]
/test/unit/test_classify.py_test_megam,1.0,0,0,[],[]
/test/unit/test_classify.py_test_tadm,1.0,0,0,[],[]
/test/unit/test_collocations.py_close_enough,1.0,0,0,[],[]
/test/unit/test_collocations.py_test_bigram2,1.0,0,0,[],[]
/test/unit/test_collocations.py_test_bigram3,1.0,0,0,[],[]
/test/unit/test_collocations.py_test_bigram5,1.0,0,0,[],[]
/test/unit/test_concordance.py_setUp,1.0,0,0,[],[]
/test/unit/test_concordance.py_setUpClass,1.0,0,0,[],[]
/test/unit/test_concordance.py_stdout_redirect,1.0,0,0,[],[]
/test/unit/test_concordance.py_strip_space,1.0,0,0,[],[]
/test/unit/test_concordance.py_tearDown,1.0,0,0,[],[]
/test/unit/test_concordance.py_tearDownClass,1.0,0,0,[],[]
/test/unit/test_concordance.py_test_concordance_lines,1.0,0,0,[],[]
/test/unit/test_concordance.py_test_concordance_list,1.0,0,0,[],[]
/test/unit/test_concordance.py_test_concordance_print,1.0,0,0,[],[]
/test/unit/test_concordance.py_test_concordance_width,1.0,0,0,[],[]
/test/unit/test_corenlp.py_setup_module,1.0,0,0,[],[]
/test/unit/test_corenlp.py_teardown_module,1.0,0,0,[],[]
/test/unit/test_corenlp.py_test_dependency_parser,1.0,0,0,[],[]
/test/unit/test_corenlp.py_test_ner_tagger,1.0,0,0,[],[]
/test/unit/test_corenlp.py_test_parse,1.0,0,0,[],[]
/test/unit/test_corenlp.py_test_pos_tagger,1.0,0,0,[],[]
/test/unit/test_corenlp.py_test_tokenize,1.0,0,0,[],[]
/test/unit/test_corenlp.py_test_unexpected_tagtype,1.0,0,0,[],[]
/test/unit/test_corpora.py_test_catalan,1.0,0,0,[],[]
/test/unit/test_corpora.py_test_categories,1.0,0,0,[],[]
/test/unit/test_corpora.py_test_category_words,1.0,0,0,[],[]
/test/unit/test_corpora.py_test_entries,1.0,0,0,[],[]
/test/unit/test_corpora.py_test_esp,1.0,0,0,[],[]
/test/unit/test_corpora.py_test_fileids,1.0,0,0,[],[]
/test/unit/test_corpora.py_test_news_fileids,1.0,0,0,[],[]
/test/unit/test_corpora.py_test_parsed_sents,1.0,0,0,[],[]
/test/unit/test_corpora.py_test_polish_encoding,1.0,0,0,[],[]
/test/unit/test_corpora.py_test_raw_unicode,1.0,0,0,[],[]
/test/unit/test_corpora.py_test_sents,1.0,0,0,[],[]
/test/unit/test_corpora.py_test_tagged_words,1.0,0,0,[],[]
/test/unit/test_corpora.py_test_words,1.0,0,0,[],[]
/test/unit/test_corpus_views.py_data,1.0,0,0,[],[]
/test/unit/test_corpus_views.py_test_correct_length,1.0,0,0,[],[]
/test/unit/test_corpus_views.py_test_correct_values,1.0,0,0,[],[]
/test/unit/test_data.py_test_find_raises_exception,1.0,0,0,[],[]
/test/unit/test_data.py_test_find_raises_exception_with_full_resource_name,1.0,0,0,[],[]
/test/unit/test_disagreement.py_test_advanced,1.0,0,0,[],[]
/test/unit/test_disagreement.py_test_advanced2,1.0,0,0,[],[]
/test/unit/test_disagreement.py_test_easy,1.0,0,0,[],[]
/test/unit/test_disagreement.py_test_easy2,1.0,0,0,[],[]
/test/unit/test_distance.py_test_with_transpositions,1.0,0,0,[],[]
/test/unit/test_downloader.py_test_downloader_using_existing_parent_download_dir,1.0,0,0,[],[]
/test/unit/test_downloader.py_test_downloader_using_non_existing_parent_download_dir,1.0,0,0,[],[]
/test/unit/test_freqdist.py_test_iterating_returns_an_iterator_ordered_by_frequency,1.0,0,0,[],[]
/test/unit/test_hmm.py__wikipedia_example_hmm,1.0,0,0,[],[]
/test/unit/test_hmm.py_setup_module,1.0,0,0,[],[]
/test/unit/test_hmm.py_test_backward_probability,1.0,0,0,[],[]
/test/unit/test_hmm.py_test_forward_probability,1.0,0,0,[],[]
/test/unit/test_hmm.py_test_forward_probability2,1.0,0,0,[],[]
/test/unit/test_json2csv_corpus.py_files_are_identical,1.0,0,0,[],[]
/test/unit/test_json2csv_corpus.py_infile,1.0,0,0,[],[]
/test/unit/test_json2csv_corpus.py_test_file_is_wrong,1.0,0,0,[],[]
/test/unit/test_json2csv_corpus.py_test_retweet_original_tweet,1.0,0,0,[],[]
/test/unit/test_json2csv_corpus.py_test_textoutput,1.0,0,0,[],[]
/test/unit/test_json2csv_corpus.py_test_tweet_hashtag,1.0,0,0,[],[]
/test/unit/test_json2csv_corpus.py_test_tweet_media,1.0,0,0,[],[]
/test/unit/test_json2csv_corpus.py_test_tweet_metadata,1.0,0,0,[],[]
/test/unit/test_json2csv_corpus.py_test_tweet_place,1.0,0,0,[],[]
/test/unit/test_json2csv_corpus.py_test_tweet_place_boundingbox,1.0,0,0,[],[]
/test/unit/test_json2csv_corpus.py_test_tweet_url,1.0,0,0,[],[]
/test/unit/test_json2csv_corpus.py_test_tweet_usermention,1.0,0,0,[],[]
/test/unit/test_json2csv_corpus.py_test_user_metadata,1.0,0,0,[],[]
/test/unit/test_json2csv_corpus.py_test_userurl,1.0,0,0,[],[]
/test/unit/test_json_serialization.py_setUp,1.0,0,0,[],[]
/test/unit/test_json_serialization.py_test_affix_tagger,1.0,0,0,[],[]
/test/unit/test_json_serialization.py_test_brill_tagger,1.0,0,0,[],[]
/test/unit/test_json_serialization.py_test_default_tagger,1.0,0,0,[],[]
/test/unit/test_json_serialization.py_test_ngram_taggers,1.0,0,0,[],[]
/test/unit/test_json_serialization.py_test_perceptron_tagger,1.0,0,0,[],[]
/test/unit/test_json_serialization.py_test_regexp_tagger,1.0,0,0,[],[]
/test/unit/test_metrics.py_test_lr_bigram,1.0,0,0,[],[]
/test/unit/test_metrics.py_test_lr_quadgram,1.0,0,0,[],[]
/test/unit/test_metrics.py_test_lr_trigram,1.0,0,0,[],[]
/test/unit/test_naivebayes.py_test_simple,1.0,0,0,[],[]
/test/unit/test_nombank.py_test_framefiles_fileids,1.0,0,0,[],[]
/test/unit/test_nombank.py_test_instance,1.0,0,0,[],[]
/test/unit/test_nombank.py_test_numbers,1.0,0,0,[],[]
/test/unit/test_pl196x.py_test_corpus_reader,1.0,0,0,[],[]
/test/unit/test_pos_tag.py_test_pos_tag_eng,1.0,0,0,[],[]
/test/unit/test_pos_tag.py_test_pos_tag_eng_universal,1.0,0,0,[],[]
/test/unit/test_pos_tag.py_test_pos_tag_rus,1.0,0,0,[],[]
/test/unit/test_pos_tag.py_test_pos_tag_rus_universal,1.0,0,0,[],[]
/test/unit/test_pos_tag.py_test_pos_tag_unknown_lang,1.0,0,0,[],[]
/test/unit/test_pos_tag.py_test_unspecified_lang,1.0,0,0,[],[]
/test/unit/test_ribes.py_test_no_zero_div,1.0,0,0,[],[]
/test/unit/test_ribes.py_test_ribes,1.0,0,0,[],[]
/test/unit/test_ribes.py_test_ribes_empty_worder,1.0,0,0,[],[]
/test/unit/test_ribes.py_test_ribes_one_worder,1.0,0,0,[],[]
/test/unit/test_ribes.py_test_ribes_two_worder,1.0,0,0,[],[]
/test/unit/test_rte_classify.py_test_feature_extractor_object,1.0,0,0,[],[]
/test/unit/test_rte_classify.py_test_rte_classification_with_megam,1.0,0,0,[],[]
/test/unit/test_rte_classify.py_test_rte_classification_without_megam,1.0,0,0,[],[]
/test/unit/test_rte_classify.py_test_rte_feature_extraction,1.0,0,0,[],[]
/test/unit/test_seekable_unicode_stream_reader.py_check_reader,1.0,0,0,[],[]
/test/unit/test_seekable_unicode_stream_reader.py_teardown_module,1.0,0,0,[],[]
/test/unit/test_seekable_unicode_stream_reader.py_test_reader,1.0,0,0,[],[]
/test/unit/test_seekable_unicode_stream_reader.py_test_reader_stream_closes_when_deleted,1.0,0,0,[],[]
/test/unit/test_senna.py_test_senna_chunk_tagger,1.0,0,0,[],[]
/test/unit/test_senna.py_test_senna_ner_tagger,1.0,0,0,[],[]
/test/unit/test_senna.py_test_senna_pipeline,1.0,0,0,[],[]
/test/unit/test_senna.py_test_senna_tagger,1.0,0,0,[],[]
/test/unit/test_stem.py__test_against_expected_output,1.0,0,0,[],[]
/test/unit/test_stem.py__vocabulary,1.0,0,0,[],[]
/test/unit/test_stem.py_test_arabic,1.0,0,0,[],[]
/test/unit/test_stem.py_test_german,1.0,0,0,[],[]
/test/unit/test_stem.py_test_lowercase_option,1.0,0,0,[],[]
/test/unit/test_stem.py_test_oed_bug,1.0,0,0,[],[]
/test/unit/test_stem.py_test_russian,1.0,0,0,[],[]
/test/unit/test_stem.py_test_short_strings_bug,1.0,0,0,[],[]
/test/unit/test_stem.py_test_spanish,1.0,0,0,[],[]
/test/unit/test_stem.py_test_vocabulary_martin_mode,1.0,0,0,[],[]
/test/unit/test_stem.py_test_vocabulary_nltk_mode,1.0,0,0,[],[]
/test/unit/test_stem.py_test_vocabulary_original_mode,1.0,0,0,[],[]
/test/unit/test_tag.py_setup_module,1.0,0,0,[],[]
/test/unit/test_tag.py_test_basic,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_bad_operator,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_comments,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_examples,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_labeled_nodes,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_multiple_conjs,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_node_encoding,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_node_nocase,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_node_noleaves,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_node_printing,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_node_quoted,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_node_regex,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_node_regex_2,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_node_simple,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_node_tree_position,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_rel_precedence,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_rel_sister_nodes,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_tokenize_encoding,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_tokenize_examples,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_tokenize_link_types,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_tokenize_macros,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_tokenize_node_labels,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_tokenize_nodenames,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_tokenize_quoting,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_tokenize_segmented_patterns,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_tokenize_simple,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_trailing_semicolon,1.0,0,0,[],[]
/test/unit/test_tgrep.py_test_use_macros,1.0,0,0,[],[]
/test/unit/test_tgrep.py_tests_rel_dominance,1.0,0,0,[],[]
/test/unit/test_tgrep.py_tests_rel_indexed_children,1.0,0,0,[],[]
/test/unit/test_tokenize.py_BengaliLanguageVars,1.0,0,0,[],[]
/test/unit/test_tokenize.py_ExtLangVars,1.0,0,0,[],[]
/test/unit/test_tokenize.py_TestPunktTokenizeWordsMock,1.0,0,0,[],[]
/test/unit/test_tokenize.py_load_stanford_segmenter,1.0,0,0,[],[]
/test/unit/test_tokenize.py_punkt_debug_decisions,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_emoji_tokenizer,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_legality_principle_syllable_tokenizer,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_pad_asterisk,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_pad_dotdot,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_phone_tokenizer,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_punkt_debug_decisions_custom_end,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_punkt_pair_iter,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_punkt_pair_iter_handles_stop_iteration_exception,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_punkt_tokenize_custom_lang_vars,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_punkt_tokenize_no_custom_lang_vars,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_punkt_tokenize_words_handles_stop_iteration_exception,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_punkt_train,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_punkt_train_no_punc,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_punkt_train_single_word,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_remove_handle,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_sent_tokenize,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_sonority_sequencing_syllable_tokenizer,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_stanford_segmenter_arabic,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_stanford_segmenter_chinese,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_string_tokenizer,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_syllable_tokenizer_numbers,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_treebank_span_tokenizer,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_tweet_tokenizer,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_tweet_tokenizer_expanded,1.0,0,0,[],[]
/test/unit/test_tokenize.py_test_word_tokenize,1.0,0,0,[],[]
/test/unit/test_tokenize.py_word_tokenize,1.0,0,0,[],[]
/test/unit/test_twitter_auth.py_auth,1.0,0,0,[],[]
/test/unit/test_twitter_auth.py_setup_class,1.0,0,0,[],[]
/test/unit/test_twitter_auth.py_test_correct_file,1.0,0,0,[],[]
/test/unit/test_twitter_auth.py_test_environment,1.0,0,0,[],[]
/test/unit/test_twitter_auth.py_test_scenarios_that_should_raise_errors,1.0,0,0,[],[]
/test/unit/test_util.py_everygram_input,1.0,0,0,[],[]
/test/unit/test_util.py_test_everygrams_max_len,1.0,0,0,[],[]
/test/unit/test_util.py_test_everygrams_min_len,1.0,0,0,[],[]
/test/unit/test_util.py_test_everygrams_pad_left,1.0,0,0,[],[]
/test/unit/test_util.py_test_everygrams_pad_right,1.0,0,0,[],[]
/test/unit/test_util.py_test_everygrams_without_padding,1.0,0,0,[],[]
/test/unit/test_wordnet.py_test_antonyms,1.0,0,0,[],[]
/test/unit/test_wordnet.py_test_derivationally_related_forms,1.0,0,0,[],[]
/test/unit/test_wordnet.py_test_domains,1.0,0,0,[],[]
/test/unit/test_wordnet.py_test_hyperhyponyms,1.0,0,0,[],[]
/test/unit/test_wordnet.py_test_in_topic_domains,1.0,0,0,[],[]
/test/unit/test_wordnet.py_test_iterable_type_for_all_lemma_names,1.0,0,0,[],[]
/test/unit/test_wordnet.py_test_lch,1.0,0,0,[],[]
/test/unit/test_wordnet.py_test_meronyms_holonyms,1.0,0,0,[],[]
/test/unit/test_wordnet.py_test_misc_relations,1.0,0,0,[],[]
/test/unit/test_wordnet.py_test_omw_lemma_no_trailing_underscore,1.0,0,0,[],[]
/test/unit/test_wordnet.py_test_retrieve_synset,1.0,0,0,[],[]
/test/unit/test_wordnet.py_test_retrieve_synsets,1.0,0,0,[],[]
/test/unit/test_wordnet.py_test_wordnet_similarities,1.0,0,0,[],[]
/test/unit/translate/test_bleu.py_test_brevity_penalty,1.0,0,0,[],[]
/test/unit/translate/test_bleu.py_test_case_where_n_is_bigger_than_hypothesis_length,1.0,0,0,[],[]
/test/unit/translate/test_bleu.py_test_corpus_bleu_with_bad_sentence,1.0,0,0,[],[]
/test/unit/translate/test_bleu.py_test_corpus_bleu_with_multiple_weights,1.0,0,0,[],[]
/test/unit/translate/test_bleu.py_test_empty_hypothesis,1.0,0,0,[],[]
/test/unit/translate/test_bleu.py_test_empty_references,1.0,0,0,[],[]
/test/unit/translate/test_bleu.py_test_empty_references_and_hypothesis,1.0,0,0,[],[]
/test/unit/translate/test_bleu.py_test_full_matches,1.0,0,0,[],[]
/test/unit/translate/test_bleu.py_test_length_one_hypothesis,1.0,0,0,[],[]
/test/unit/translate/test_bleu.py_test_modified_precision,1.0,0,0,[],[]
/test/unit/translate/test_bleu.py_test_numpy_weights,1.0,1,1,['array'],['pdarraycreation.array']
/test/unit/translate/test_bleu.py_test_partial_matches_hypothesis_longer_than_reference,1.0,0,0,[],[]
/test/unit/translate/test_bleu.py_test_reference_or_hypothesis_shorter_than_fourgrams,1.0,0,0,[],[]
/test/unit/translate/test_bleu.py_test_zero_matches,1.0,0,0,[],[]
/test/unit/translate/test_gdfa.py_test_from_eflomal_outputs,1.0,0,0,[],[]
/test/unit/translate/test_ibm1.py_test_set_uniform_translation_probabilities,1.0,0,0,[],[]
/test/unit/translate/test_ibm1.py_test_set_uniform_translation_probabilities_of_non_domain_values,1.0,0,0,[],[]
/test/unit/translate/test_ibm2.py_test_set_uniform_alignment_probabilities,1.0,0,0,[],[]
/test/unit/translate/test_ibm2.py_test_set_uniform_alignment_probabilities_of_non_domain_values,1.0,0,0,[],[]
/test/unit/translate/test_ibm3.py_test_set_uniform_distortion_probabilities,1.0,0,0,[],[]
/test/unit/translate/test_ibm3.py_test_set_uniform_distortion_probabilities_of_non_domain_values,1.0,0,0,[],[]
/test/unit/translate/test_ibm4.py_test_set_uniform_distortion_probabilities_of_max_displacements,1.0,0,0,[],[]
/test/unit/translate/test_ibm4.py_test_set_uniform_distortion_probabilities_of_non_domain_values,1.0,0,0,[],[]
/test/unit/translate/test_ibm5.py_test_set_uniform_vacancy_probabilities_of_max_displacements,1.0,0,0,[],[]
/test/unit/translate/test_ibm5.py_test_set_uniform_vacancy_probabilities_of_non_domain_values,1.0,0,0,[],[]
/test/unit/translate/test_ibm_model.py_neighboring_mock,1.0,0,0,[],[]
/test/unit/translate/test_ibm_model.py_prob_t_a_given_s_mock,1.0,0,0,[],[]
/test/unit/translate/test_ibm_model.py_test_best_model2_alignment_handles_empty_src_sentence,1.0,0,0,[],[]
/test/unit/translate/test_ibm_model.py_test_best_model2_alignment_handles_empty_trg_sentence,1.0,0,0,[],[]
/test/unit/translate/test_ibm_model.py_test_hillclimb,1.0,0,0,[],[]
/test/unit/translate/test_ibm_model.py_test_neighboring_finds_neighbor_alignments,1.0,0,0,[],[]
/test/unit/translate/test_ibm_model.py_test_neighboring_returns_neighbors_with_pegged_alignment,1.0,0,0,[],[]
/test/unit/translate/test_ibm_model.py_test_neighboring_sets_neighbor_alignment_info,1.0,0,0,[],[]
/test/unit/translate/test_ibm_model.py_test_vocabularies_are_initialized,1.0,0,0,[],[]
/test/unit/translate/test_ibm_model.py_test_vocabularies_are_initialized_even_with_empty_corpora,1.0,0,0,[],[]
/test/unit/translate/test_meteor.py_test_candidate_type_check,1.0,0,0,[],[]
/test/unit/translate/test_meteor.py_test_meteor,1.0,0,0,[],[]
/test/unit/translate/test_meteor.py_test_reference_type_check,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_create_fake_phrase_table,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_setUp,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_best_returns_none_when_stack_is_empty,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_best_returns_the_best_hypothesis,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_compute_future_costs,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_compute_future_costs_for_phrases_not_in_phrase_table,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_distortion_score,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_distortion_score_of_first_expansion,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_find_all_src_phrases,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_push_bumps_off_worst_hypothesis_when_stack_is_full,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_push_does_not_add_hypothesis_that_falls_below_beam_threshold,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_push_removes_hypotheses_that_fall_below_beam_threshold,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_total_translated_words,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_translated_positions,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_translation_so_far,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_translation_so_far_for_empty_hypothesis,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_untranslated_spans,1.0,0,0,[],[]
/test/unit/translate/test_stack_decoder.py_test_untranslated_spans_for_empty_hypothesis,1.0,0,0,[],[]
/text.py___getitem__,1.0,0,0,[],[]
/text.py___init__,1.0,0,0,[],[]
/text.py___len__,1.0,0,0,[],[]
/text.py___repr__,1.0,0,0,[],[]
/text.py___str__,1.0,0,0,[],[]
/text.py__context,1.0,0,0,[],[]
/text.py__default_context,1.0,0,0,[],[]
/text.py__train_default_ngram_lm,1.0,0,0,[],[]
/text.py_collocations,1.0,0,0,[],[]
/text.py_common_contexts,1.0,0,0,[],[]
/text.py_count,1.0,0,0,[],[]
/text.py_demo,1.0,0,0,[],[]
/text.py_dispersion_plot,1.0,0,0,[],[]
/text.py_find_concordance,1.0,0,0,[],[]
/text.py_findall,1.0,0,0,[],[]
/text.py_generate,1.0,0,0,[],[]
/text.py_idf,1.0,0,0,[],[]
/text.py_index,1.0,0,0,[],[]
/text.py_offsets,1.0,0,0,[],[]
/text.py_plot,1.0,0,0,[],[]
/text.py_print_concordance,1.0,0,0,[],[]
/text.py_readability,1.0,0,0,[],[]
/text.py_similar_words,1.0,0,0,[],[]
/text.py_tf,1.0,0,0,[],[]
/text.py_tf_idf,1.0,0,0,[],[]
/text.py_tokens,1.0,0,0,[],[]
/text.py_vocab,1.0,0,0,[],[]
/text.py_word_similarity_dict,1.0,0,0,[],[]
/tgrep.py__after,1.0,0,0,[],[]
/tgrep.py__before,1.0,0,0,[],[]
/tgrep.py__build_tgrep_parser,1.0,0,0,[],[]
/tgrep.py__descendants,1.0,0,0,[],[]
/tgrep.py__immediately_after,1.0,0,0,[],[]
/tgrep.py__immediately_before,1.0,0,0,[],[]
/tgrep.py__istree,1.0,0,0,[],[]
/tgrep.py__leftmost_descendants,1.0,0,0,[],[]
/tgrep.py__macro_defn_action,1.0,0,0,[],[]
/tgrep.py__rightmost_descendants,1.0,0,0,[],[]
/tgrep.py__tgrep_node_label_use_action,1.0,0,0,[],[]
/tgrep.py__tgrep_node_literal_value,1.0,0,0,[],[]
/tgrep.py__unique_descendants,1.0,0,0,[],[]
/tgrep.py_ancestors,1.0,0,0,[],[]
/tgrep.py_macro_use,1.0,0,0,[],[]
/tgrep.py_node_label_bind_pred,1.0,0,0,[],[]
/tgrep.py_node_label_use_pred,1.0,0,0,[],[]
/tgrep.py_pattern_segment_pred,1.0,0,0,[],[]
/tgrep.py_tgrep_nodes,1.0,0,0,[],[]
/tgrep.py_tgrep_positions,1.0,0,0,[],[]
/tgrep.py_tgrep_tokenize,1.0,0,0,[],[]
/tgrep.py_top_level_pred,1.0,0,0,[],[]
/tgrep.py_treepositions_no_leaves,1.0,0,0,[],[]
/tgrep.py_unique_ancestors,1.0,0,0,[],[]
/tokenize/__init__.py_sent_tokenize,1.0,0,0,[],[]
/tokenize/__init__.py_word_tokenize,1.0,0,0,[],[]
/tokenize/api.py__string,1.0,0,0,[],[]
/tokenize/api.py_span_tokenize,1.0,0,0,[],[]
/tokenize/api.py_span_tokenize_sents,1.0,0,0,[],[]
/tokenize/api.py_tokenize,1.0,0,0,[],[]
/tokenize/api.py_tokenize_sents,1.0,0,0,[],[]
/tokenize/casual.py_PHONE_WORD_RE,1.0,0,0,[],[]
/tokenize/casual.py_WORD_RE,1.0,0,0,[],[]
/tokenize/casual.py___init__,1.0,0,0,[],[]
/tokenize/casual.py__convert_entity,1.0,0,0,[],[]
