sklearn_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/preprocessing/tests/test_label.py_test_multilabel_binarizer_same_length_sequence,1.0,1,1,['array'],['pdarraycreation.array']
/preprocessing/tests/test_label.py_test_multilabel_binarizer_unknown_class,1.0,1,1,['array'],['pdarraycreation.array']
/preprocessing/tests/test_label.py_test_nan_label_encoder,1.0,0,0,[],[]
/preprocessing/tests/test_label.py_test_sparse_output_multilabel_binarizer_errors,1.0,1,1,['array'],['pdarraycreation.array']
/preprocessing/tests/test_label.py_toarray,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_degree_2_calc,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_f,0.67,3,2,['sin' 'sin' 'pi'],['numeric.sin' 'array_api._elementwise_functions.sin']
/preprocessing/tests/test_polynomial.py_is_c_contiguous,0.0,1,0,['isfortran'],[]
/preprocessing/tests/test_polynomial.py_single_feature_degree3,0.67,6,4,['ones_like' 'newaxis' 'hstack' 'arange' 'arange' 'ones_like'],"['array_api._creation_functions.ones_like'
 'array_api._creation_functions.arange' 'pdarraycreation.arange'
 'pdarraycreation.ones_like']"
/preprocessing/tests/test_polynomial.py_test_csr_polynomial_expansion_index_overflow,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_csr_polynomial_expansion_index_overflow_non_regression,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_csr_polynomial_expansion_too_large_to_index,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_csr_polynomial_expansion_windows_fail,0.5,2,1,['iinfo' 'int64'],['dtypes.int64']
/preprocessing/tests/test_polynomial.py_test_num_combinations,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_polynomial_and_spline_array_order,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/preprocessing/tests/test_polynomial.py_test_polynomial_feature_names,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/preprocessing/tests/test_polynomial.py_test_polynomial_features_behaviour_on_zero_degree,1.0,2,2,['ones' 'ones'],['array_api._creation_functions.ones' 'pdarraycreation.ones']
/preprocessing/tests/test_polynomial.py_test_polynomial_features_csc_X,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_polynomial_features_csr_X,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_polynomial_features_csr_X_degree_4,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_polynomial_features_csr_X_dim_edges,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_polynomial_features_csr_X_floats,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_polynomial_features_csr_X_zero_row,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_polynomial_features_input_validation,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_polynomial_features_one_feature,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_polynomial_features_two_features,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_sizeof_LARGEST_INT_t,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_spline_transformer_extrapolation,1.0,2,2,['linspace' 'linspace'],['pdarraycreation.linspace' 'array_api._creation_functions.linspace']
/preprocessing/tests/test_polynomial.py_test_spline_transformer_feature_names,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/preprocessing/tests/test_polynomial.py_test_spline_transformer_get_base_knot_positions,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_spline_transformer_input_validation,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_spline_transformer_integer_knots,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/preprocessing/tests/test_polynomial.py_test_spline_transformer_kbindiscretizer,0.0,1,0,['random.RandomState'],[]
/preprocessing/tests/test_polynomial.py_test_spline_transformer_linear_regression,1.0,4,4,['linspace' 'linspace' 'sin' 'sin'],"['pdarraycreation.linspace' 'array_api._creation_functions.linspace'
 'numeric.sin' 'array_api._elementwise_functions.sin']"
/preprocessing/tests/test_polynomial.py_test_spline_transformer_n_features_out,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_spline_transformer_periodic_linear_regression,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_spline_transformer_periodic_spline_backport,1.0,5,5,['arange' 'arange' 'linspace' 'linspace' 'array'],"['pdarraycreation.arange' 'array_api._creation_functions.arange'
 'pdarraycreation.linspace' 'array_api._creation_functions.linspace'
 'pdarraycreation.array']"
/preprocessing/tests/test_polynomial.py_test_spline_transformer_periodic_splines_periodicity,1.0,2,2,['linspace' 'linspace'],['pdarraycreation.linspace' 'array_api._creation_functions.linspace']
/preprocessing/tests/test_polynomial.py_test_spline_transformer_periodic_splines_smoothness,0.5,4,2,['linspace' 'linspace' 'abs' 'diff'],['pdarraycreation.linspace' 'array_api._creation_functions.linspace']
/preprocessing/tests/test_polynomial.py_test_spline_transformer_sparse_output,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_spline_transformer_sparse_output_raise_error_for_old_scipy,1.0,0,0,[],[]
/preprocessing/tests/test_polynomial.py_test_spline_transformer_unity_decomposition,0.8,5,4,['linspace' 'sum' 'linspace' 'r_' 'sum'],"['pdarraycreation.linspace' 'array_api._statistical_functions.sum'
 'array_api._creation_functions.linspace' 'pdarrayclass.sum']"
/preprocessing/tests/test_polynomial.py_test_split_transform_feature_names_extrapolation_degree,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/preprocessing/tests/test_polynomial.py_two_features_degree3,0.67,3,2,['hstack' 'arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/preprocessing/tests/test_target_encoder.py_test_constant_target_and_feature,0.5,2,1,['array' 'repeat'],['pdarraycreation.array']
/preprocessing/tests/test_target_encoder.py_test_custom_categories,0.0,1,0,['random.RandomState'],[]
/preprocessing/tests/test_target_encoder.py_test_encoding,0.89,9,8,"['concatenate' 'concatenate' 'int64' 'empty_like' 'mean'
 'random.RandomState' 'float64' 'array' 'mean']","['util.concatenate' 'pdarraysetops.concatenate' 'dtypes.int64'
 'array_api._creation_functions.empty_like' 'pdarrayclass.mean'
 'dtypes.float64' 'pdarraycreation.array'
 'array_api._statistical_functions.mean']"
/preprocessing/tests/test_target_encoder.py_test_encoding_multiclass,1.0,0,0,[],[]
/preprocessing/tests/test_target_encoder.py_test_errors,1.0,1,1,['array'],['pdarraycreation.array']
/preprocessing/tests/test_target_encoder.py_test_feature_names_out_set_output,1.0,0,0,[],[]
/preprocessing/tests/test_target_encoder.py_test_fit_transform_not_associated_with_y_if_ordinal_categorical_is_not,1.0,0,0,[],[]
/preprocessing/tests/test_target_encoder.py_test_invariance_of_encoding_under_label_permutation,0.5,2,1,['int32' 'random.RandomState'],['dtypes.int32']
/preprocessing/tests/test_target_encoder.py_test_multiple_features_quick,1.0,7,7,['empty_like' 'array' 'int64' 'float32' 'mean' 'mean' 'float64'],"['array_api._creation_functions.empty_like' 'pdarraycreation.array'
 'dtypes.int64' 'dtypes.float32' 'array_api._statistical_functions.mean'
 'pdarrayclass.mean' 'dtypes.float64']"
/preprocessing/tests/test_target_encoder.py_test_pandas_copy_on_write,1.0,0,0,[],[]
/preprocessing/tests/test_target_encoder.py_test_smooth_zero,1.0,3,3,['array' 'mean' 'mean'],"['pdarraycreation.array' 'array_api._statistical_functions.mean'
 'pdarrayclass.mean']"
/preprocessing/tests/test_target_encoder.py_test_target_encoding_for_linear_regression,0.6,5,3,['abs' 'concatenate' 'int32' 'concatenate' 'random.RandomState'],['util.concatenate' 'dtypes.int32' 'pdarraysetops.concatenate']
/preprocessing/tests/test_target_encoder.py_test_use_regression_target,1.0,1,1,['array'],['pdarraycreation.array']
/random_projection.py___init__,1.0,0,0,[],[]
/random_projection.py__check_density,1.0,2,2,['sqrt' 'sqrt'],['pdarrayclass.sqrt' 'array_api._elementwise_functions.sqrt']
/random_projection.py__check_input_size,1.0,0,0,[],[]
/random_projection.py__compute_inverse_components,1.0,0,0,[],[]
/random_projection.py__gaussian_random_matrix,1.0,2,2,['sqrt' 'sqrt'],['pdarrayclass.sqrt' 'array_api._elementwise_functions.sqrt']
/random_projection.py__make_random_matrix,1.0,0,0,[],[]
/random_projection.py__more_tags,1.0,2,2,['float64' 'float32'],['dtypes.float64' 'dtypes.float32']
/random_projection.py__sparse_random_matrix,0.8,5,4,['sqrt' 'concatenate' 'concatenate' 'sqrt' 'size'],"['array_api._elementwise_functions.sqrt' 'util.concatenate'
 'pdarraysetops.concatenate' 'pdarrayclass.sqrt']"
/random_projection.py_fit,1.0,2,2,['float64' 'float32'],['dtypes.float64' 'dtypes.float32']
/random_projection.py_inverse_transform,1.0,2,2,['float64' 'float32'],['dtypes.float64' 'dtypes.float32']
/random_projection.py_johnson_lindenstrauss_min_dim,1.0,6,6,['int64' 'asarray' 'log' 'any' 'any' 'log'],"['dtypes.int64' 'array_api._creation_functions.asarray' 'numeric.log'
 'pdarrayclass.any' 'array_api._utility_functions.any'
 'array_api._elementwise_functions.log']"
/random_projection.py_transform,1.0,2,2,['float64' 'float32'],['dtypes.float64' 'dtypes.float32']
/semi_supervised/_label_propagation.py___init__,1.0,0,0,[],[]
/semi_supervised/_label_propagation.py__build_graph,0.33,3,1,['newaxis' 'array' 'diag'],['pdarraycreation.array']
/semi_supervised/_label_propagation.py__get_kernel,1.0,0,0,[],[]
/semi_supervised/_label_propagation.py_fit,0.8,15,12,"['unique' 'where' 'sum' 'copy' 'multiply' 'zeros' 'argmax' 'argmax'
 'unique' 'abs' 'where' 'zeros' 'newaxis' 'sum' 'asarray']","['categorical.Categorical.unique' 'array_api._searching_functions.where'
 'pdarrayclass.sum' 'array_api._elementwise_functions.multiply'
 'array_api._creation_functions.zeros' 'pdarrayclass.argmax'
 'array_api._searching_functions.argmax' 'groupbyclass.unique'
 'numeric.where' 'pdarraycreation.zeros'
 'array_api._statistical_functions.sum'
 'array_api._creation_functions.asarray']"
/semi_supervised/_label_propagation.py_predict,1.0,2,2,['argmax' 'argmax'],['array_api._searching_functions.argmax' 'pdarrayclass.argmax']
/semi_supervised/_label_propagation.py_predict_proba,0.75,4,3,['atleast_2d' 'sum' 'sum' 'array'],"['array_api._statistical_functions.sum' 'pdarrayclass.sum'
 'pdarraycreation.array']"
/semi_supervised/_self_training.py___init__,1.0,0,0,[],[]
/semi_supervised/_self_training.py__estimator_has,1.0,0,0,[],[]
/semi_supervised/_self_training.py_check,1.0,0,0,[],[]
/semi_supervised/_self_training.py_decision_function,1.0,0,0,[],[]
/semi_supervised/_self_training.py_fit,0.87,15,13,"['argmax' 'max' 'argmax' 'max' 'copy' 'argpartition' 'full_like' 'nonzero'
 'ones_like' 'ones_like' 'full_like' 'sum' 'sum' 'all' 'all']","['array_api._searching_functions.argmax'
 'array_api._statistical_functions.max' 'pdarrayclass.argmax'
 'pdarrayclass.max' 'array_api._creation_functions.full_like'
 'array_api._searching_functions.nonzero' 'pdarraycreation.ones_like'
 'array_api._creation_functions.ones_like' 'pdarraycreation.full_like'
 'pdarrayclass.sum' 'array_api._statistical_functions.sum'
 'array_api._utility_functions.all' 'pdarrayclass.all']"
/semi_supervised/_self_training.py_predict,1.0,0,0,[],[]
/semi_supervised/_self_training.py_predict_log_proba,1.0,0,0,[],[]
/semi_supervised/_self_training.py_predict_proba,1.0,0,0,[],[]
/semi_supervised/_self_training.py_score,1.0,0,0,[],[]
/semi_supervised/tests/test_label_propagation.py_test_convergence_speed,1.0,1,1,['array'],['pdarraycreation.array']
/semi_supervised/tests/test_label_propagation.py_test_convergence_warning,1.0,1,1,['array'],['pdarraycreation.array']
/semi_supervised/tests/test_label_propagation.py_test_distribution,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/semi_supervised/tests/test_label_propagation.py_test_fit_transduction,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/semi_supervised/tests/test_label_propagation.py_test_label_propagation_closed_form,0.67,9,6,"['zeros' 'linalg.inv' 'eye' 'meshgrid' 'newaxis' 'arange' 'dot' 'zeros'
 'arange']","['array_api._creation_functions.zeros' 'array_api._creation_functions.eye'
 'array_api._creation_functions.meshgrid' 'pdarraycreation.arange'
 'pdarraycreation.zeros' 'array_api._creation_functions.arange']"
/semi_supervised/tests/test_label_propagation.py_test_label_propagation_non_zero_normalizer,1.0,1,1,['array'],['pdarraycreation.array']
/semi_supervised/tests/test_label_propagation.py_test_label_spreading_closed_form,0.63,8,5,['eye' 'arange' 'zeros' 'dot' 'arange' 'linalg.inv' 'newaxis' 'zeros'],"['array_api._creation_functions.eye'
 'array_api._creation_functions.arange'
 'array_api._creation_functions.zeros' 'pdarraycreation.arange'
 'pdarraycreation.zeros']"
/semi_supervised/tests/test_label_propagation.py_test_predict,1.0,2,2,['array' 'asarray'],['pdarraycreation.array' 'array_api._creation_functions.asarray']
/semi_supervised/tests/test_label_propagation.py_test_predict_proba,1.0,2,2,['asarray' 'array'],['array_api._creation_functions.asarray' 'pdarraycreation.array']
/semi_supervised/tests/test_label_propagation.py_test_predict_sparse_callable_kernel,1.0,0,0,[],[]
/semi_supervised/tests/test_label_propagation.py_test_sparse_input_types,1.0,0,0,[],[]
/semi_supervised/tests/test_label_propagation.py_topk_rbf,1.0,2,2,['exp' 'exp'],['numeric.exp' 'array_api._elementwise_functions.exp']
/semi_supervised/tests/test_self_training.py_test_base_estimator_meta_estimator,1.0,0,0,[],[]
/semi_supervised/tests/test_self_training.py_test_classification,0.67,3,2,['max' 'vectorize' 'max'],['array_api._statistical_functions.max' 'pdarrayclass.max']
/semi_supervised/tests/test_self_training.py_test_early_stopping,1.0,0,0,[],[]
/semi_supervised/tests/test_self_training.py_test_k_best,0.67,3,2,['copy' 'sum' 'sum'],['pdarrayclass.sum' 'array_api._statistical_functions.sum']
/semi_supervised/tests/test_self_training.py_test_k_best_selects_best,1.0,6,6,['where' 'where' 'argsort' 'argsort' 'max' 'max'],"['numeric.where' 'array_api._searching_functions.where'
 'array_api._sorting_functions.argsort' 'sorting.argsort'
 'array_api._statistical_functions.max' 'pdarrayclass.max']"
/semi_supervised/tests/test_self_training.py_test_labeled_iter,1.0,2,2,['max' 'max'],['array_api._statistical_functions.max' 'pdarrayclass.max']
/semi_supervised/tests/test_self_training.py_test_no_unlabeled,1.0,2,2,['all' 'all'],['pdarrayclass.all' 'array_api._utility_functions.all']
/semi_supervised/tests/test_self_training.py_test_none_iter,1.0,0,0,[],[]
/semi_supervised/tests/test_self_training.py_test_prefitted_throws_error,1.0,0,0,[],[]
/semi_supervised/tests/test_self_training.py_test_sanity_classification,0.0,1,0,['array_equal'],[]
/semi_supervised/tests/test_self_training.py_test_self_training_estimator_attribute_error,1.0,0,0,[],[]
/semi_supervised/tests/test_self_training.py_test_strings_dtype,1.0,1,1,['take'],['array_api._indexing_functions.take']
/semi_supervised/tests/test_self_training.py_test_verbose,1.0,0,0,[],[]
/semi_supervised/tests/test_self_training.py_test_verbose_k_best,0.0,1,0,['copy'],[]
/semi_supervised/tests/test_self_training.py_test_warns_k_best,1.0,0,0,[],[]
/semi_supervised/tests/test_self_training.py_test_zero_iterations,1.0,0,0,[],[]
/svm/_base.py___init__,1.0,0,0,[],[]
/svm/_base.py__check_proba,1.0,0,0,[],[]
/svm/_base.py__compute_kernel,1.0,2,2,['asarray' 'float64'],['array_api._creation_functions.asarray' 'dtypes.float64']
/svm/_base.py__decision_function,1.0,0,0,[],[]
/svm/_base.py__dense_decision_function,1.0,1,1,['float64'],['dtypes.float64']
/svm/_base.py__dense_fit,1.0,1,1,['empty'],['array_api._creation_functions.empty']
/svm/_base.py__dense_predict,1.0,0,0,[],[]
/svm/_base.py__dense_predict_proba,1.0,0,0,[],[]
/svm/_base.py__fit_liblinear,1.0,0,0,[],[]
/svm/_base.py__get_coef,0.0,1,0,['vstack'],[]
/svm/_base.py__get_liblinear_solver_type,1.0,0,0,[],[]
/svm/_base.py__more_tags,1.0,0,0,[],[]
/svm/_base.py__one_vs_one_coef,0.5,2,1,['hstack' 'cumsum'],['numeric.cumsum']
/svm/_base.py__sparse_decision_function,1.0,3,3,['empty' 'asarray' 'float64'],"['array_api._creation_functions.empty'
 'array_api._creation_functions.asarray' 'dtypes.float64']"
/svm/_base.py__sparse_fit,0.83,6,5,['empty' 'tile' 'asarray' 'arange' 'arange' 'float64'],"['array_api._creation_functions.empty'
 'array_api._creation_functions.asarray' 'pdarraycreation.arange'
 'array_api._creation_functions.arange' 'dtypes.float64']"
/svm/_base.py__sparse_predict,1.0,1,1,['empty'],['array_api._creation_functions.empty']
/svm/_base.py__sparse_predict_proba,1.0,3,3,['asarray' 'empty' 'float64'],"['array_api._creation_functions.asarray'
 'array_api._creation_functions.empty' 'dtypes.float64']"
/svm/_base.py__validate_for_predict,1.0,1,1,['float64'],['dtypes.float64']
/svm/_base.py__validate_targets,1.0,4,4,['unique' 'float64' 'unique' 'asarray'],"['groupbyclass.unique' 'dtypes.float64' 'categorical.Categorical.unique'
 'array_api._creation_functions.asarray']"
/svm/_base.py__warn_from_fit_status,1.0,0,0,[],[]
/svm/_base.py_coef_,1.0,0,0,[],[]
/svm/_base.py_decision_function,1.0,0,0,[],[]
/svm/_base.py_fit,0.8,5,4,['isfinite' 'isfinite' 'iinfo' 'float64' 'asarray'],"['array_api._elementwise_functions.isfinite' 'numeric.isfinite'
 'dtypes.float64' 'array_api._creation_functions.asarray']"
/svm/_base.py_n_support_,1.0,1,1,['array'],['pdarraycreation.array']
/svm/_base.py_predict,0.75,4,3,['argmax' 'argmax' 'intp' 'asarray'],"['array_api._searching_functions.argmax' 'pdarrayclass.argmax'
 'array_api._creation_functions.asarray']"
/svm/_base.py_predict_log_proba,1.0,2,2,['log' 'log'],['numeric.log' 'array_api._elementwise_functions.log']
/svm/_base.py_predict_proba,1.0,0,0,[],[]
/svm/_base.py_probA_,1.0,0,0,[],[]
/svm/_base.py_probB_,1.0,0,0,[],[]
/svm/_bounds.py_l1_min_c,0.63,8,5,['max' 'dot' 'size' 'max' 'abs' 'full' 'array' 'full'],"['pdarrayclass.max' 'array_api._statistical_functions.max'
 'array_api._creation_functions.full' 'pdarraycreation.array'
 'pdarraycreation.full']"
/svm/_classes.py___init__,1.0,0,0,[],[]
/svm/_classes.py__more_tags,1.0,0,0,[],[]
/svm/_classes.py__validate_dual_parameter,1.0,0,0,[],[]
/svm/_classes.py_decision_function,1.0,0,0,[],[]
/svm/_classes.py_fit,1.0,6,6,['unique' 'unique' 'array' 'float64' 'ones' 'ones'],"['categorical.Categorical.unique' 'groupbyclass.unique'
 'pdarraycreation.array' 'dtypes.float64' 'pdarraycreation.ones'
 'array_api._creation_functions.ones']"
/svm/_classes.py_predict,0.5,2,1,['intp' 'asarray'],['array_api._creation_functions.asarray']
/svm/_classes.py_score_samples,1.0,0,0,[],[]
/svm/src/liblinear/liblinear_helper.c_copy_w,1.0,0,0,[],[]
/svm/src/liblinear/liblinear_helper.c_csr_set_problem,1.0,0,0,[],[]
/svm/src/liblinear/liblinear_helper.c_csr_to_sparse,1.0,0,0,[],[]
/svm/src/liblinear/liblinear_helper.c_dense_to_sparse,1.0,0,0,[],[]
/svm/src/liblinear/liblinear_helper.c_free_parameter,1.0,0,0,[],[]
/svm/src/liblinear/liblinear_helper.c_free_problem,1.0,0,0,[],[]
/svm/src/liblinear/liblinear_helper.c_get_bias,1.0,0,0,[],[]
/svm/src/liblinear/liblinear_helper.c_print_null,1.0,0,0,[],[]
/svm/src/liblinear/liblinear_helper.c_print_string_stdout,1.0,0,0,[],[]
/svm/src/liblinear/liblinear_helper.c_set_parameter,1.0,0,0,[],[]
/svm/src/liblinear/liblinear_helper.c_set_problem,1.0,0,0,[],[]
/svm/src/liblinear/liblinear_helper.c_set_verbosity,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_Hv,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_Solve,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_Solver_MCSVM_CS,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_XTv,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_Xv,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_be_shrunk,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_check_parameter,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_check_regression_model,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_clone,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_compare_double,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_destroy_param,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_free_and_destroy_model,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_free_model_content,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_fun,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_get_labels,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_get_n_iter,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_get_nr_class,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_get_nr_feature,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_get_nr_variable,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_grad,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_group_classes,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_info,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_l2r_l2_svc_fun,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_l2r_l2_svr_fun,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_l2r_lr_fun,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_max,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_min,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_print_string_stdout,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_remove_zero_weight,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_set_print_string_function,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_solve_l1r_l2_svc,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_solve_l1r_lr,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_solve_l2r_l1l2_svc,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_solve_l2r_l1l2_svr,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_solve_l2r_lr_dual,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_solve_sub_problem,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_subXTv,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_subXv,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_swap,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_train,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_train_one,1.0,0,0,[],[]
/svm/src/liblinear/linear.cpp_transpose,1.0,0,0,[],[]
/svm/src/liblinear/tron.cpp_TRON,1.0,0,0,[],[]
/svm/src/liblinear/tron.cpp_default_print,1.0,0,0,[],[]
/svm/src/liblinear/tron.cpp_info,1.0,0,0,[],[]
/svm/src/liblinear/tron.cpp_max,1.0,0,0,[],[]
/svm/src/liblinear/tron.cpp_min,1.0,0,0,[],[]
/svm/src/liblinear/tron.cpp_norm_inf,1.0,0,0,[],[]
/svm/src/liblinear/tron.cpp_set_print_string,1.0,0,0,[],[]
/svm/src/liblinear/tron.cpp_trcg,1.0,0,0,[],[]
/svm/src/liblinear/tron.cpp_tron,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_copy_SV,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_copy_intercept,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_copy_nSV,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_copy_n_iter,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_copy_predict,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_copy_predict_proba,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_copy_predict_values,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_copy_probA,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_copy_probB,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_copy_support,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_copy_sv_coef,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_dense_to_libsvm,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_free_model,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_free_param,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_get_l,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_get_nr,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_print_null,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_print_string_stdout,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_set_model,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_set_parameter,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_set_problem,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_helper.c_set_verbosity,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_copy_intercept,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_copy_label,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_copy_nSV,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_copy_n_iter,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_copy_probA,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_copy_probB,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_copy_support,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_copy_sv_coef,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_csr_copy_SV,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_csr_copy_predict,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_csr_copy_predict_proba,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_csr_copy_predict_values,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_csr_set_model,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_csr_set_problem,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_csr_to_libsvm,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_free_model,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_free_model_SV,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_free_param,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_free_problem,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_get_l,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_get_nonzero_SV,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_get_nr,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_print_null,1.0,0,0,[],[]
/svm/src/libsvm/libsvm_sparse_helper.c_print_string_stdout,1.0,0,0,[],[]
